tipo,id,nome,destino,status,obs
arquivo,1UOdqOhJkK1YtFzHNP7QXM-xpE3MV73hF,2025_19_Sao-Paulo_RAE-Casa-de-Vidro-do-Morumbi_1753229567245.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1mSNLDNo2LHh7mYa_bEQ6SMIf4pbgCABI,2025_20_Sao-Sebastiao_RAE-Centro-Historico_1753229567107.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,16iWflW1Hkb-2qA1de9hOyRuxIYKab4ds,2025_31_Sao-Paulo_RAE-Castelinho-da-Brigadeiro_1753229566887.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1rGez7luvkFfI15EiFEiAWPNwGBZ0ic9N,2025_4_Sao-Paulo_RAE-Estadio-Paulo-Machado-de-Carvalho_1753229566534.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,13W2ltVw67AVchj8vL-rx3p5r4MrT-Eh7,2025_80_Mogi das Cruzes_RAE Igreja Ordem Primeira e Terceira de Nossa Senhora do Carmo_1765548385222.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1tDU_4kttvDzyKBbckeTLy77DedfzfF00,2025_81_Sao Paulo_RAE_Sitio Itaim_1765548385444.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1TzvZAuqdENjrbfONpPbKmejcBI4o4Jds,2025_82_Sao Paulo_RAE_Sitio Capao_1765548385626.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1iv3Pix9wMqZ_JmKqNQtBuz7JbC_ceN10,2025_83_Sao Paulo_RAE_Residencia Marieta Teixeira de Carvalho_1765548385729.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1bXKBFus5JaNGfvcpV8nX_wrh6mIkhNJV,2025_84_Sao Paulo_RAE_Residencia Elias Pacheco Chaves_1765548385965.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1DLPBJMQI1akWee1PBgK8O05P5NH2Ce0M,2025_85_Sao Paulo_RAE_Edificio do Antigo Banco de Sao Paulo_1765548386216.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,13hk3KnCk2TD-RMntcND5insH6xUjpNsJ,2025_87_Araras_RAE_Antigo Forum de Araras_1766061596076.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1abnOh2zBGCtjvGcO_wYvbfe0oMY5699I,2025_88_Sao Paulo_RAE Edificio Esther e Antigo Instituto de Educacao Caetano de Campos_1765548386380.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1slr_iBJKG_jzajEYmFnnd0yBzbva2EIw,2025_89_Sao Paulo_RAE_Casas de Aluguel da Rua Bento Freitas_1765548386536.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1RQOseOfql-i0vBcGomILCfFuKGhWjjVo,2025_90_Sao Paulo_RAE Teatro Municipal e Edificio Alexandre Mackenzie_1765549460513.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,10I2qbCeZuiSL9paIxieTlUN15WTCi9Ob,2025_91_Sao Paulo_RAE Igreja Santo Antonio_1765549460684.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1OXdlppbNi46qHwJ1SVnRjgJ2eUDhpsCS,2025_92_Sao Paulo_RAE_Escola de Primeiras Letras_1765548386667.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1HMXd0Z38PBsivSeC1Rd814OFV9aGZbNx,2025_93_Imaterial_Culturas Circenses_1766063267282.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1_HiTqavN81LBguNoWqfG-IvwJFMqJG8G,cartilha_doacao_area_parhis.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1NQu0kG4h_ERIEyhIXJ9jpn1FGv6Tizcl,Certidão de Transferência de Potencial Construtivo - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1lWxc0h3l1XZIB-PabPRtsrCd1EK_6bVU,Declaração de Potencial Construtivo Passível de Transferência - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,18DmJzF6M0arVRZGHGLqYjlRil2POkSn1,Enquadramento de Atividade CNAE - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1Uk78Xjs9tdB0disrDs4bRSctGe-sTvtm,Mapa02_ZEPEC.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1ULSbF05Ru0E3SJyQS1ufruCXgb4G2Qsn,Mapa_1___Perimetros_das_Zonas_exceto_ZEPEC.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1agsxu9hKigQ09VVkXmwJrajsDnc7_hFZ,Re2314RegistrocomoBemImaterialdoConjuntodeTeatrosPDF_1413396489.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1rZmmpcz5cwX8PSDsGMreVqb6Os25_kJ-,re2316aptimoveisindicadospelapopulacaozepecrepdf_1561649853.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1AloFLVbl7NlvlKAw5pwBmPAFku6jnobO,Resolucao 01_22 CONPRESP.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,12rDZFoqvc8DHrE4H5yApLPxQI8LIizW2,Resolucao 07-23_Mancha dos Bombeiros.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,14RB0BOq79D82-WF9sr8rAT0bHBIAZnqo,Resolucao 07-23_Mancha dos Bombeiros_MAPA.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,141hPZ3KEKhmyrq1Yo7cTu9FYIKbcPgyk,RESOLUÇÃO SECRETARIA MUNICIPAL DE CULTURA - SMC_CONPRESP Nº 13 DE 13 DE NOVEMBRO DE 2023.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1o3hXQaBC8hZ345tHR_f3cInCB-__J81g,RESOLUÇÃO SECRETARIA MUNICIPAL DE CULTURA - SMC_CONPRESP Nº 22 DE 13 DE DEZEMBRO DE 2002 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.2 TDC-Patrimônio-ZEPEC,PLANEJADO,
arquivo,1muwGBNhaHZEEFrJn2ZS18t3gDqC4YIaw,Anexo I da Lei nº 17.719_2021.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1XTpOF--3AUoxiyY-87_VHs2kDGiM0ib0,"Anexo I integrante da Lei nº 15.889, de 5 de novembro de 2013.pdf",02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,13WMCiE8Xm1T_BkU0-xWPtBoZjx9F5s9r,Anexo II da Lei nº 17.719_2021.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1thIZNvUvcKJ6ru0tkX4y62Ia-CcFQeH7,Anexo III da Lei 15.889_2013.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1tEP858hvJdReey1dhKcQVZ8a0yKOdjvP,Anexo III da Lei nº 17.719_2021.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1UhFjf145eTexdyQ2SwNNuaOodQN8SPp4,Anexos I e II - LEI Nº 18.330 de 11 de Novembro de 2025.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1Z96DTndx0o9ZLLZBtTjlYeUM9pCPdPJV,LEI Nº 10.235 de 16 de Dezembro de 1986.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1AmYokvl-LAaqeTGX1UUPOCCsxWqgzx2b,LEI Nº 10.819 de 28 de Dezembro de 1989.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1FqcbmhH1qDV1BDqgpnTAmFx2i48FCS0c,LEI Nº 11.152 DE 30 DE DEZEMBRO DE 1991 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1RJPQk_iHUwxHO6jTdFLeebP83gO6oIc5,LEI Nº 11.152 de 30 de Dezembro de 1991.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1VTkncZYamPFbAaiEqUqmVjxpktaPLt8G,LEI Nº 11.154 DE 30 DE DEZEMBRO DE 1991 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1yFINMGdItkYpLH_GuaolvmYDODhWpjIu,LEI Nº 11.308 de 17 de Dezembro de 1992.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1KUumsskF0RV-HKEqDXzaDUIPV7I8cQ7S,Lei nº 11.428.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1a1g4lIu7L7etDZOVOKdW6Xau6A3JOGP_,LEI Nº 11.614 de 13 de Julho de 1994.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1g9F7BcvKwkrw5QnCihwWMYsFz6gF-ILn,LEI Nº 13.250 de 27 de Dezembro de 2001.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1LDTStMOKDl_PKY8Fvniq-mDQLh8il4-F,LEI Nº 13.402 de 5 de Agosto de 2002.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1ETHmpdahgwNn9qIAAiXZL9NRGMegVYl4,LEI Nº 13.698 de 24 de Dezembro de 2003.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,10KxO2Ed8rv_zqUY-y-pN2LO1QUptwg5M,LEI Nº 13.776 de 10 de Fevereiro de 2004.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1HH2S3W3Jh5gu3MAfg6MM8ns6DTBVALbI,LEI Nº 13.879 de 28 de Julho de 2004.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1hRLLr-LmiBRIWvsj6rKOxTEYSz-OUcxl,LEI Nº 14.089 de 22 de Novembro de 2005.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1BxfKWwlkv-A6oBT3D--_5ojz6Y-bFXC7,LEI Nº 14.094 DE 6 DE DEZEMBRO DE 2005 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1Uzwubn73LpnZXbOA6dmAM_MzRbLMMFPy,LEI Nº 14.107 de 12 de Dezembro de 2005.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1ZVIHAySIsC1mrKjm6X00RuQFX5QcgO5O,LEI Nº 14.256 de 29 de Dezembro de 2006.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1Sr46ue7GTXpZdiq8dmhR5WJkejPcQ5yn,LEI Nº 14.865 de 29 de Dezembro de 2008.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1a9Y5eAQUrWHzWQQY_rjEeYR5sa6LqHjL,LEI Nº 15.044 DE 3 DE DEZEMBRO DE 2009 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1TsB_KCsjokGYNtN1ZH2hA4L117113UBn,LEI Nº 15.044 de 3 de Dezembro de 2009.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1uujcrDFVTvmeVcK40G-bVqEp3symy0_r,LEI Nº 15.150 DE 6 DE MAIO DE 2010 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1jYt-nEpD0Jy9njAxS7v_8vNX_sxd63PJ,LEI Nº 15.360 de 14 de Março de 2011.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1O8HI8LAGDkgER7zSDp7mRebH6rh6M4Ft,LEI Nº 15.406 de 8 de Julho de 2011.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1mOsQdr4gpT2h_1p-qgD1qKp4HBLnS24x,LEI Nº 15.723 DE 24 DE ABRIL DE 2013 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1mJx4aciny0rw1paZcTNW2Cyx0ubEooXm,LEI Nº 15.889 de 5 de Novembro de 2013.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1XBSkcnTB-SlLMen0RJQUO8SJrk5F4287,LEI Nº 16.757 de 14 de Novembro de 2017.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1V-kE2mjo0lJsqJEiA2pjqXfGOimKSZZG,LEI Nº 17.092 de 23 de Maio de 2019.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1cQjyd-nQx_fjNszOuRa6N5CBb9NraOiw,LEI Nº 17.104 DE 30 DE MAIO DE 2019 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1BzJm7JV5mrEZzmCmLSjTWoixYn7rmcz9,LEI Nº 17.202 DE 16 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1jZUhmx71_NNTuKz77VQPcDXO3p_Ahb7Z,LEI Nº 17.217 DE 23 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1t7VUYckCUxQePNlYzAJc9Axb_mwRu5yw,LEI Nº 17.557 de 26 de Maio de 2021.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1LCqgXQmT8HIcVSaa0-WGezxDAPvF1bOh,LEI Nº 17.577 DE 20 DE JULHO DE 2021 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1ISllik23zsVeefYTWwC2MCYB4E2no8Kx,LEI Nº 17.719 de 26 de Novembro de 2021.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,13cu1rgCXTnPeBvd0uryDTABBFmFhctHy,LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1pnKdd7n8cMPatJ1zKfd9J5ZpmMbBIsM5,LEI Nº 17.734 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1LaCDRmdJ41EWnQbrt3WzOMouDIceQs6Z,LEI Nº 17.844 DE 14 DE SETEMBRO DE 2022 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1mcCEbTa7ujsYiG1-kT9IPFa3vfsH1HK4,LEI Nº 17.853 DE 29 DE NOVEMBRO DE 2022 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1xoEiPW-wqmsPFpLqM_Ybp-Q7A1WH2UU3,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1l6BEAUryN8TIW3KSqpEIAUXjbvu2FA6I,LEI Nº 18.081 DE 19 DE JANEIRO DE 2024 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1B2aLXzlZY837l2BwTcGhXGDRNcK5QZ98,LEI Nº 18.095 de 19 de Março de 2024.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1TVYkcjCIYOSYr_vNzMltuyxUjWkqVA1C,LEI Nº 18.177 DE 25 DE JULHO DE 2024 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1c2LQ22vpNM2-suKYJNTJ-PgUKGLF50j6,LEI Nº 18.209 DE 20 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1k8ezfvkmMOiUsoL_pzA-vBIUhm44SvmC,LEI Nº 18.222 DE 27 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1F8Bcj4DfmKt3-uFsXdMO7CqMqO70hgcj,LEI Nº 18.270 de 12 de Junho de 2025.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1F__Xn0_m3May46FpP3e6YFNloTdqdfwh,LEI Nº 18.298 DE 17 DE SETEMBRO DE 2025 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1Z3MjJAnPPqHh6UKZ9mNC9PpfaDbDXEKI,LEI Nº 18.330 de 11 de Novembro de 2025.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1XU4Ol06BrfVp3xhUepIr26nhZaKNo0UW,LEI Nº 6.989 de 29 de Dezembro de 1966.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1ekB9Ufwq_xA05LtUxbYakAkEC_kZ45P-,MAPA da Lei nº 18081_2024.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1vn2hJEakthUiKiX3_LymPNA6vl2hmigg,RAZÕES DO VETO AO PROJETO DE LEI Nº 272_2015; OFÍCIO DE 22 DE MARÇO DE 2016 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1ecFHFCR5hgAJ9A4oH3qcy_hjP67F7Acc,Tabela - Faixa de consumo mensal em kWh X Valor em R$ LEI Nº 17.719 de 26 de Novembro de 2021.pdf,02 — Leis & Jurisprudência/2.3 IPTU-Tributário Municipal,PLANEJADO,
arquivo,1Nd65GkWXGs0jZk6fGLwYq7pf1drfLNKv,_lei-federal-4591-1964.txt,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1gPnYPi-3kjMvk85dAJ7Asp2pcoPATesj,"Art. 156 da Constituição Federal, de 1988.pdf",02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,16ELdzUPdLmRQ4b-Ux_QVD60q4XFFQdCT,Cartilha Estatuto da Cidade 10 anos.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1aZmX-dbVdJJsYLxcnGYHteWP5PPkIhR2,Constituição.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1jrIjLb8kjqTpRHC0WAFMIGP_5zSHO7Ls,"Código Tributário Nacional LEI Nº 5.172, DE 25 DE OUTUBRO DE 1966.pdf",02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1sdHIT_dpxxobf4nhtsrmS62p4bbKv4qo,L10257.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1B-29u5vWlTrjzYuA4ugMLp56i1sxRRG1,L10931.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1XiAq9CmY7dQZLPTSa2wY1i1jkraCNV2O,L12651.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1JAUEHk3pko9yeaUWJE88OdP-4lhdFJ6n,L6830.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1eIc406loOGeRdvnCxGXYSe6bnr0wFMk4,L6938.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1-e-gjoMNF1TLBKEwVMqJM9UmkSMgnFum,L8009.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1EGQFd7sQe8s_QX1Bxa2E7MXUvY5UE3F4,L8668.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1Yb3seugmh3OYutHBJ53LMKkCEEqWmbX4,L9514.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1Hu1z-YXe7QxEYY5ZyTCeiBJ20xypsz7J,Lei nº 11.101.pdf,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1ankJJd8hGGINab_FUPdFbjBoFEO-ebEv,"LEI Nº 9.514, DE 20 DE NOVEMBRO DE 1997.pdf",02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1Q_UIMVOV_LpdsfOSiwh1B6mZxMhNBG3Z,lei-federal-6015-1973-etapa-1.tx.txt,02 — Leis & Jurisprudência/2.4 Federal e Constituição,PLANEJADO,
arquivo,1jeKokg0iyJMq1vCWNvboNRS099FjpwnY,03-22 - Detalhamento da Resolução 22-2002 - para página.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,16XJbm0jcR0HTH6MSoorxBd7hG460n1-r,08-25 - Complementação e detalhamento da Resolução 02-24 - MAPA.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1ANmGCiBvvK40j5Y8wBV6iWq05sYjzfNU,08-25 - Complementação e detalhamento da Resolução 02-24 - Página.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1jgXGfKPQ4vMsKL4G9Kl6brjBhalojYeE,08-25 - Complementação e detalhamento da Resolução 02-24 - QUADRO 1.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1mdRC13p9TYhV3sVazkCS6hvEWd41ld61,08-25 - Complementação e detalhamento da Resolução 02-24 - QUADRO II.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,16MqsmItsvYOKy5mAUE_zmtl8G2-NLaY2,19-25 - Revisão da Resolução 05-2020 - Página.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1ADStSbYhp9byERMW2vvEBuLuuAvxG1Mb,Anexo I do Decreto 58_289_2018.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1XwbeX64SbWTeAIdRotqmFydZAa6FcPPs,Anexo V do Decreto 58.289_2018.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1upT7KQ2GMacQc-0uFS-rxM-ec_O48A1i,Anexo Único do Decreto 52.884_2011.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1CYAD8JIelwJRRMhJ33CYMb_Ra5lA_-NA,ARQUIP _ DOSP - 105163385 - Decreto.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1wgmDArNgFALh0RypRZnT45pk6XcSKRVd,ARQUIP _ DOSP - 148669538 - Decreto.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1-bQT2Ko7aC7PscGKJwMxN4yQgh9RJqCG,ARQUIP _ DOSP - 149729786 - Portaria.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1O6swdMMqOCE86d3EllLWcGLws0JMZU6a,D57536.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1lixqSHNwb-fKnHWkst1upJfr2KbeqpIx,"decreto n.59.263, de 05.06.2013.pdf",02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1TNDxjtBm4ruAdBrYmroQwlsoNoVB11Vm,DECRETO Nº 52.884 DE 28 DE DEZEMBRO DE 2011 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,15tPipqJEgwWcI4hnHkUsV4kR4XAjVHlD,DECRETO Nº 52.884 de 28 de Dezembro de 2011.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,14BGpfJXZ1Mmh86b2jIAcVUeEPg7MVFZf,DECRETO Nº 56.954 de 28 de Abril de 2016.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1UOJLuP_iP2TsDQirL8pikJozHKbkl5rC,DECRETO Nº 57.299 DE 8 DE SETEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1PieuCjPGrWio22UwcYEmGR33JM58OHEx,DECRETO Nº 57.443 DE 10 DE NOVEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1Eg2RUyTRfEgRT7gj25Dn3h8yaJgiDkw7,DECRETO Nº 57.521 DE 9 DE DEZEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
