sql_mestre,x,y,epsg,status
0090410062,332144.77040000004,7393534.34272,31983,ok
0090410063,332149.8116142857,7393534.005757144,31983,ok
0090420000,332274.55144999997,7393555.019350001,31983,ok
0090420001,332201.4401,7393543.133933333,31983,ok
0090420022,332229.8045,7393474.959435294,31983,ok
0090420023,332240.53550666664,7393480.38626,31983,ok
0090420024,332246.8127181818,7393487.745009092,31983,ok
0090420025,332252.48305384617,7393500.2285230765,31983,ok
0090420027,332277.45178461535,7393523.547646154,31983,ok
0090440002,332450.66043750005,7393433.8200624995,31983,ok
0090440004,332430.00135000004,7393411.878083332,31983,ok
0090440016,332425.0754714286,7393313.636214285,31983,ok
0090440017,332426.18445,7393307.41005,31983,ok
0090440018,332424.1939,7393304.119337499,31983,ok
0090440019,332423.6033857143,7393299.089585715,31983,ok
0090440045,332379.37228,7393439.599949999,31983,ok
0090440046,332375.37208,7393446.237129999,31983,ok
0090440308,332406.32623043476,7393328.093439129,31983,ok
0090480000,331541.9370428571,7392906.615828572,31983,ok
0090490026,331525.4217333334,7393076.3900666665,31983,ok
0090510021,,,31983,sem_lote
0090510028,331849.73721874994,7393139.71696875,31983,ok
0090510991,331796.0488866667,7393086.922393334,31983,ok
0090511589,331780.8774714285,7393080.483028573,31983,ok
0090511590,331770.60673125,7393066.1375,31983,ok
0090520019,332043.07217692304,7393000.278876924,31983,ok
0090520022,332057.25588666665,7392952.199266667,31983,ok
0090530000,332128.17906190484,7393131.302614286,31983,ok
0090530003,332094.230025,7393198.413383334,31983,ok
0090530021,332116.85370000004,7393057.824300001,31983,ok
0090530022,332128.36426,7393025.692796666,31983,ok
0090530024,332137.50903333334,7393038.491166667,31983,ok
0090530025,332136.4628875,7393045.9858874995,31983,ok
0090530026,332137.46681250003,7393052.591125,31983,ok
0090530027,332135.21331250004,7393061.7065125,31983,ok
0090530031,332117.50640232564,7393158.0766790705,31983,ok
0090530287,332099.14614,7393211.100540001,31983,ok
0090540012,332129.7609437499,7393238.32108125,31983,ok
0090540013,332157.3199,7393226.828739999,31983,ok
0090540014,332161.2384,7393225.880499999,31983,ok
0090540015,332166.13162,7393224.6951399995,31983,ok
0090540016,332171.89694,7393223.297560001,31983,ok
0090540017,332176.79126,7393222.11186,31983,ok
0090540018,332181.27671999997,7393223.02518,31983,ok
0090540019,332186.26685,7393218.54065,31983,ok
0090550005,332277.41718,7393206.190780001,31983,ok
0090550006,332282.53004,7393201.48695,31983,ok
0090570001,332328.3683461538,7393476.534792306,31983,ok
0090570005,332308.51332727267,7393452.331972728,31983,ok
0090570006,332292.8746125,7393454.273975,31983,ok
0090570045,332312.04576923075,7393412.705092306,31983,ok
0090570046,332317.6186909091,7393419.881999999,31983,ok
0090570048,332334.31690000003,7393449.75494,31983,ok
0090570300,332290.3272538461,7393434.872476922,31983,ok
0090640000,331719.9649727273,7392807.968090908,31983,ok
0090650000,331772.24435625,7392850.0986875,31983,ok
0090660007,331929.4007333334,7392707.8847,31983,ok
0090660667,331952.3620125,7392733.1626375,31983,ok
0090670000,332153.0079470589,7392892.86697647,31983,ok
0090690012,332244.55486923084,7393129.472230769,31983,ok
0090690013,332260.52987272723,7393136.814909091,31983,ok
0090690014,332265.651425,7393149.0216625,31983,ok
0090700000,332358.9103923077,7393123.152723078,31983,ok
0090700001,332317.62366153847,7393159.057607692,31983,ok
0090710000,332262.3737833333,7392702.049383334,31983,ok
0090710464,332206.0308033334,7392804.6889533335,31983,ok
0090800039,332108.34997547156,7392687.100581133,31983,ok
0090940001,331861.2502545455,7393739.630027273,31983,ok
0090940004,331840.95350000006,7393735.6858,31983,ok
0090940005,331833.50233,7393729.679520001,31983,ok
0090940006,331825.1193363636,7393719.788154545,31983,ok
0090940008,331813.4467363636,7393723.197663636,31983,ok
0090940009,331806.1098454545,7393719.998745454,31983,ok
0090940013,331788.1532333333,7393716.709125,31983,ok
0090940014,331779.46577692305,7393716.610807692,31983,ok
0090940028,331744.76815555553,7393575.917599999,31983,ok
0090940029,331746.8529769231,7393570.189407692,31983,ok
0090940030,331743.7473818182,7393565.892954546,31983,ok
0090940031,331744.57475,7393560.214642857,31983,ok
0090940034,331743.04022857134,7393547.090221428,31983,ok
0090940035,331748.85918125,7393550.138706251,31983,ok
0090940036,331754.78150499996,7393553.906579999,31983,ok
0090940037,331765.58268181817,7393554.269113638,31983,ok
0090940038,331759.6974846154,7393564.911384616,31983,ok
0090940039,331760.0197714286,7393573.189942857,31983,ok
0090940040,331763.26495882357,7393582.200147058,31983,ok
0090940041,331757.45388888894,7393588.568855556,31983,ok
0090940042,331752.1050307692,7393597.96166923,31983,ok
0090940043,331754.7081,7393605.458475,31983,ok
0090940044,331756.34140000003,7393616.0771200005,31983,ok
0090940045,331767.9416333334,7393635.58562,31983,ok
0090940046,331772.43637500005,7393632.004683333,31983,ok
0090940047,331777.9059181818,7393634.080454544,31983,ok
0090940048,331783.41501666664,7393632.727208332,31983,ok
0090940049,331787.8650375,7393636.71179375,31983,ok
0090940051,331803.7126722222,7393641.613633333,31983,ok
0090940052,331796.39471578953,7393650.098473684,31983,ok
0090940053,331801.88837894745,7393661.5002999995,31983,ok
0090940056,331814.8262117647,7393695.725376469,31983,ok
0090940057,331823.59166000003,7393698.502666665,31983,ok
0090940062,331860.83651176473,7393724.64512353,31983,ok
0090940154,331733.79697500006,7393538.210005,31983,ok
0090940155,331738.08784000005,7393552.152439999,31983,ok
0090950001,332515.53570833337,7393860.603858333,31983,ok
0090950020,332446.04195945954,7393869.397197297,31983,ok
0090960003,,,31983,sem_lote
0090970000,331681.08156666666,7393934.557744444,31983,ok
0090970145,331731.58902142855,7393929.059950002,31983,ok
0090970146,331737.29396875005,7393932.99691875,31983,ok
0090970147,331741.1802857142,7393929.941528572,31983,ok
0090970148,331747.3633545455,7393930.217227274,31983,ok
0090990001,331735.7287833333,7393764.998291667,31983,ok
0100000000,,,31983,sem_lote
0100020000,331134.82447272725,7395135.163890909,31983,ok
0100030000,331203.0701,7395162.400228573,31983,ok
0100030026,331216.04697,7395114.855880002,31983,ok
0100040000,330880.98478888883,7395133.769944444,31983,ok
0100040062,330962.1049833333,7395132.668133333,31983,ok
0100070060,331426.70584999997,7394832.634266667,31983,ok
0100070714,331400.2504557142,7394906.356242858,31983,ok
0100090006,330974.1299833333,7395011.2470333325,31983,ok
0100120014,331255.39918,7394635.291486667,31983,ok
0100130015,331476.5167916666,7394647.944125001,31983,ok
0100130024,331530.71599999996,7394676.091700001,31983,ok
0100130192,331440.244775,7394726.289575,31983,ok
0100140131,331698.19146842114,7394571.604794736,31983,ok
0100140323,331608.75669,7394729.990445,31983,ok
0100140438,331682.17389999994,7394644.109984616,31983,ok
0100150002,330762.829975,7394937.7519125,31983,ok
0100160000,330999.91825000005,7394841.909183334,31983,ok
0100220001,330848.9966942857,7394588.647917143,31983,ok
0100220002,331007.67187499994,7394671.27565,31983,ok
0100220003,331023.8342166667,7394632.549199999,31983,ok
0100260016,331647.00337777776,7394495.551655555,31983,ok
0100260017,331653.6038875,7394479.306187499,31983,ok
0100300061,330614.66884666664,7394377.69738,31983,ok
0100300062,330612.3579583334,7394373.426966667,31983,ok
0100300063,330609.40882857144,7394370.991642856,31983,ok
0100300064,330608.41736250004,7394366.85286875,31983,ok
0100300065,330603.5195199999,7394366.36842,31983,ok
0100300066,330602.1661333333,7394362.491239999,31983,ok
0100300067,330597.7235533334,7394361.670806667,31983,ok
0100300069,330593.0634666668,7394355.902033333,31983,ok
0100300070,330589.1727714286,7394353.40465,31983,ok
0100300071,330587.21776,7394350.389366666,31983,ok
0100300072,330582.51225,7394349.795550002,31983,ok
0100300073,330581.5856230769,7394345.415376925,31983,ok
0100300074,330576.54052727274,7394344.784854545,31983,ok
0100300076,330569.53979999997,7394341.3714,31983,ok
0100300080,330537.484125,7394349.613575,31983,ok
0100300081,330543.404775,7394355.046125001,31983,ok
0100300082,330546.00632499997,7394357.6191375,31983,ok
0100300083,330552.6010142857,7394362.695814286,31983,ok
0100300084,330554.84518571425,7394364.915842856,31983,ok
0100300226,330559.22223333333,7394370.086566667,31983,ok
0100300227,330565.21354,7394373.68906,31983,ok
0100300228,330567.87509999995,7394378.972862501,31983,ok
0100300229,330569.852275,7394380.9287875,31983,ok
0100300230,330575.78488,7394384.144939999,31983,ok
0100300231,330545.1315451613,7394376.270283873,31983,ok
0100370000,330395.79863846157,7394142.301038461,31983,ok
0100370015,330411.11505294114,7394215.541547059,31983,ok
0100500033,330453.08137692313,7394019.098946154,31983,ok
0100500050,330330.45293125,7393969.43080625,31983,ok
0100670000,330427.52600000007,7393715.304927274,31983,ok
0100680000,330557.47983076924,7393606.7163,31983,ok
0100690001,330695.6278,7393454.794254545,31983,ok
0100690011,330685.90378,7393524.53806,31983,ok
0100691220,,,31983,sem_lote
0100800019,330691.72296842106,7393255.8045947375,31983,ok
0100900001,330711.9702814815,7393100.862392596,31983,ok
0100990000,330796.60883499996,7393681.924890001,31983,ok
0110000000,,,31983,sem_lote
0110020075,328265.5605972974,7395276.914659458,31983,ok
0110050045,328966.0659285714,7395477.727957142,31983,ok
0110070004,329145.569772,7395306.2475999985,31983,ok
0110080010,328318.4491090909,7395142.241945455,31983,ok
0110120000,,,31983,sem_lote
0110230013,329565.7931047619,7395591.269476189,31983,ok
0110240009,329576.3358555556,7395715.869244445,31983,ok
0110250031,329838.71795714286,7395893.765707144,31983,ok
0110250032,329830.95428,7395893.87712,31983,ok
0110360035,329142.0599421053,7394940.558378947,31983,ok
0110620010,329878.1002736842,7395360.09664737,31983,ok
0110640016,329942.0711588235,7395447.930829412,31983,ok
0110770004,329576.26164032257,7394292.931883872,31983,ok
0110890001,330395.6769304349,7395346.066213045,31983,ok
0110890028,330383.62392857147,7395327.556742857,31983,ok
0110890029,330386.7327272727,7395334.337372726,31983,ok
0110890030,330391.01355000003,7395346.718650001,31983,ok
0110890031,330416.3637777778,7395356.027522221,31983,ok
0110890032,330410.20256666664,7395358.175216666,31983,ok
0110890033,330402.60655,7395362.478666666,31983,ok
0110890034,330397.12108333333,7395365.010533333,31983,ok
0110890035,330391.86964,7395366.9066,31983,ok
0110890036,330384.5347777778,7395374.779566668,31983,ok
0110890060,330284.47883333336,7395445.180446666,31983,ok
0110920275,330500.50476666674,7395515.251640742,31983,ok
0110920276,330555.0938294117,7395449.699305882,31983,ok
0110970001,330368.16473818186,7395105.760794546,31983,ok
0110980008,330380.9043,7395187.961,31983,ok
0110980009,330384.0164363636,7395204.9496,31983,ok
0110980010,330391.86564166663,7395203.537891666,31983,ok
0110980014,330426.90638823534,7395206.872335295,31983,ok
0110980024,330410.50682222226,7395212.318833334,31983,ok
0110980025,330399.390875,7395206.116558333,31983,ok
0110990000,330406.0283,7395270.18757,31983,ok
0111000000,330573.65668749996,7395280.730200002,31983,ok
0111000014,330556.97096666665,7395262.816291667,31983,ok
0111010000,330648.2135416667,7395309.0682,31983,ok
0111010018,330665.37746363634,7395230.714836365,31983,ok
0111080001,330065.5904262297,7394645.491984971,31983,ok
0111090018,330320.7829736842,7394715.510736844,31983,ok
0111140000,330519.61407,7395127.73734,31983,ok
0111140003,330533.9356555556,7395211.7957999995,31983,ok
0111140004,330525.4592111111,7395212.521311111,31983,ok
0111140005,330528.0314916667,7395199.294458334,31983,ok
0111140006,330519.63675,7395190.772841667,31983,ok
0111140007,330516.0312428571,7395190.456835714,31983,ok
0111140008,330508.04307777784,7395196.948111111,31983,ok
0111140009,330506.05495714286,7395193.711857143,31983,ok
0111140010,330506.51461111114,7395183.874616667,31983,ok
0111140011,330497.46435555554,7395189.523722223,31983,ok
0111140012,330489.54400000005,7395190.4845,31983,ok
0111140013,330484.6424222223,7395191.170055555,31983,ok
0111140014,330479.6535,7395189.4308124995,31983,ok
0111140015,330474.7881125,7395187.837537499,31983,ok
0111140018,330460.7646,7395183.711266667,31983,ok
0111140023,330434.4624545454,7395173.767209091,31983,ok
0111140024,330427.4367375,7395172.279925001,31983,ok
0111140025,330422.85857,7395168.22967,31983,ok
0111140026,330414.22875,7395168.3778,31983,ok
0111140136,330446.4203111111,7395176.523477779,31983,ok
0111140137,330439.02059090906,7395175.6528181825,31983,ok
0111140138,,,31983,sem_lote
0111140150,,,31983,sem_lote
0111220020,330593.6362,7394723.542181819,31983,ok
0111230000,330616.1535,7394870.7812,31983,ok
0111230118,,,31983,sem_lote
0111230119,,,31983,sem_lote
0111230120,,,31983,sem_lote
0111230121,,,31983,sem_lote
0111230122,,,31983,sem_lote
0111230123,,,31983,sem_lote
0111230124,,,31983,sem_lote
0111230125,,,31983,sem_lote
0111230126,,,31983,sem_lote
0111230127,,,31983,sem_lote
0111230128,,,31983,sem_lote
0111230129,,,31983,sem_lote
0111230130,,,31983,sem_lote
0111230131,,,31983,sem_lote
0111230132,,,31983,sem_lote
0111230133,,,31983,sem_lote
0111230134,,,31983,sem_lote
0111230135,,,31983,sem_lote
0111230136,,,31983,sem_lote
0111230137,,,31983,sem_lote
0111230138,,,31983,sem_lote
0111230139,,,31983,sem_lote
0111230140,,,31983,sem_lote
0111230141,,,31983,sem_lote
0111230142,,,31983,sem_lote
0111230143,,,31983,sem_lote
0111230144,,,31983,sem_lote
0111230145,,,31983,sem_lote
0111230146,,,31983,sem_lote
0111230147,,,31983,sem_lote
0111230148,,,31983,sem_lote
0111230149,,,31983,sem_lote
0111240072,330720.2416333333,7394998.3648333335,31983,ok
0111290011,330288.17268857145,7394440.373297144,31983,ok
0111330016,329981.10436590906,7394132.276743185,31983,ok
0111430027,329596.18405,7394762.795,31983,ok
0111440038,329717.50282500003,7394648.943724999,31983,ok
0111440039,329834.93073850014,7394754.916743001,31983,ok
0121230007,327986.18728666665,7394991.360806667,31983,ok
0121260007,328016.73450909095,7394798.342909092,31983,ok
0130030001,328452.9536909091,7393668.122584847,31983,ok
0130040035,329196.92515510204,7394123.84477959,31983,ok
0130040036,329171.07893333334,7394213.257766667,31983,ok
0130050001,328757.95601724135,7392959.98904138,31983,ok
0130050002,329368.17778444453,7394044.308416665,31983,ok
0130050003,328702.49066400004,7392958.126940001,31983,ok
0130090000,329343.0241714286,7393529.910242857,31983,ok
0130090082,329395.4036071428,7393853.687949999,31983,ok
0130090136,329252.20251442294,7393865.541238462,31983,ok
0130130215,328653.54564666667,7394109.565726667,31983,ok
0130140038,328747.7098833333,7393923.053691667,31983,ok
0130140039,328750.8908888889,7393917.440044444,31983,ok
0130140082,328720.5748625,7393959.9736,31983,ok
0130290000,328549.85555789474,7393826.454497367,31983,ok
0130360001,328560.2130200001,7393675.700841818,31983,ok
0130360011,328558.97118750005,7393641.340375001,31983,ok
0130360012,328555.6815,7393646.148,31983,ok
0130360013,328550.85541428573,7393649.578985714,31983,ok
0130360014,328550.4894285714,7393654.003414286,31983,ok
0130360015,328544.78902,7393656.572860001,31983,ok
0130360016,328542.61985,7393660.103119999,31983,ok
0130360017,328541.4006333333,7393665.2965,31983,ok
0130360018,328538.75010000006,7393669.133166667,31983,ok
0130360019,328534.90965,7393672.5717124995,31983,ok
0130360020,328532.5829714286,7393676.066957143,31983,ok
0130360021,328529.6425714286,7393680.541114286,31983,ok
0130360022,328527.9674,7393684.5463499995,31983,ok
0130360023,328536.82835,7393727.408585714,31983,ok
0130360024,328539.90555555554,7393720.998688888,31983,ok
0130360025,328546.18398750003,7393714.7473875005,31983,ok
0130360026,328550.0066076923,7393708.742500001,31983,ok
0130360027,328553.98647272727,7393703.150318182,31983,ok
0130360028,328554.56173333334,7393698.293322222,31983,ok
0130360029,328559.2196555555,7393693.843944444,31983,ok
0130360030,328562.0222636364,7393691.319418181,31983,ok
0130360031,328567.4842,7393680.965499999,31983,ok
0130360032,328570.41836666665,7393677.143633333,31983,ok
0130360033,328572.05787,7393672.9455699995,31983,ok
0130360048,328573.57040909096,7393697.194654546,31983,ok
0130360049,328573.0537714286,7393703.636200001,31983,ok
0130370021,328653.0304,7393530.024413333,31983,ok
0130530121,328302.36900000006,7393655.971185714,31983,ok
0130530123,328264.4510500001,7393629.253286665,31983,ok
0130590009,328143.0407333334,7393572.850422222,31983,ok
0130740001,329297.68160000007,7392441.819708821,31983,ok
0140230001,329719.48370222223,7392586.187718888,31983,ok
0140800020,330186.9439176471,7391827.34674706,31983,ok
0150080053,327906.7798733333,7393007.740180001,31983,ok
0150100001,328133.7166909091,7393019.277972728,31983,ok
0150100002,328128.0162666666,7393013.948900001,31983,ok
0150100005,328116.2509,7393001.506975001,31983,ok
0150100006,328109.43681,7393001.36428,31983,ok
0150100007,328122.14374545455,7392993.484181819,31983,ok
0150100008,328129.71542,7392990.174030001,31983,ok
0150100009,328132.270325,7392986.856512501,31983,ok
0150100010,328135.5772428572,7392981.164571428,31983,ok
0150100011,328137.80033333343,7392977.140288889,31983,ok
0150100012,328139.89412499993,7392970.989324999,31983,ok
0150100013,328141.8271083333,7392967.5156999985,31983,ok
0150100014,328146.9432636364,7392963.525754545,31983,ok
0150100015,328148.30407,7392960.073460001,31983,ok
0150100016,328153.72719999996,7392954.4193222225,31983,ok
0150100017,328155.8034777778,7392951.268855555,31983,ok
0150100018,328154.2570833334,7392942.939241667,31983,ok
0150100019,328171.1239333333,7392954.586266667,31983,ok
0150100020,328165.69624,7392960.16223,31983,ok
0150100021,328163.11728,7392964.02608,31983,ok
0150100022,328160.11170909094,7392969.941845453,31983,ok
0150100023,328154.55159285717,7392974.181799999,31983,ok
0150100024,328152.50010000006,7392981.374181818,31983,ok
0150100025,328150.18287,7392987.860719999,31983,ok
0150100026,328144.56651818176,7392991.62340909,31983,ok
0150100027,328141.69855,7392995.025558334,31983,ok
0150100028,328138.64404999994,7393002.04714,31983,ok
0150100029,328124.00481111114,7393004.980066667,31983,ok
0150110001,328177.5099894737,7393032.960094738,31983,ok
0150110002,328174.0223533333,7393029.486526666,31983,ok
0150110004,328158.1702583334,7393026.121541667,31983,ok
0150110005,328153.4697,7393026.588672727,31983,ok
0150110006,328148.6818625,7393025.538950002,31983,ok
0150110007,328145.6362,7393022.579728572,31983,ok
0150110008,328159.76066363644,7393015.7391090905,31983,ok
0150110011,328171.31350000005,7392997.954884615,31983,ok
0150110015,328182.93251538463,7392982.268569231,31983,ok
0150110016,328183.2153666666,7392977.392825001,31983,ok
0150110017,328186.7992818182,7392971.893781819,31983,ok
0150110018,328190.0800166666,7392967.363258333,31983,ok
0150110019,328187.69607142865,7392992.655885713,31983,ok
0150110020,328192.57427826093,7392982.887626087,31983,ok
0150110021,328197.51332142856,7392986.401985714,31983,ok
0150110022,328201.87260833336,7392990.936083333,31983,ok
0150110023,328207.82714285713,7392991.901499999,31983,ok
0150110024,328224.1060888889,7392987.9295666665,31983,ok
0150110029,328207.91302857135,7393011.511892856,31983,ok
0150110030,328204.77270909096,7393014.784790909,31983,ok
0150110031,328201.69202,7393016.9075299995,31983,ok
0150110032,328199.4209125,7393020.669712501,31983,ok
0150110033,328196.26685714285,7393023.060657143,31983,ok
0150110034,328194.4708384616,7393027.9419461535,31983,ok
0150110035,328194.99685,7393031.015149999,31983,ok
0150110036,328189.1457222222,7393033.728111112,31983,ok
0150110037,328189.66336249997,7393037.720937501,31983,ok
0150110057,328162.8957875,7393007.6954625,31983,ok
0150110058,328169.88465714286,7393005.1788142845,31983,ok
0150120000,328229.6928384615,7392975.759699999,31983,ok
0150120001,328183.61165,7392898.311062499,31983,ok
0150120002,328182.25788333337,7392905.525125001,31983,ok
0150120003,328182.0488083333,7392908.900333334,31983,ok
0150120004,328177.4506666667,7392913.702633334,31983,ok
0150120005,328177.9449800001,7392918.80485,31983,ok
0150120006,328169.6550166667,7392922.748775001,31983,ok
0150120007,328167.9042538461,7392927.683184614,31983,ok
0150120008,328159.84532666666,7392933.205826667,31983,ok
0150120009,328178.7666399999,7392934.22634,31983,ok
0150120010,328182.74741999997,7392938.674226668,31983,ok
0150120011,328189.08831333334,7392940.1592999995,31983,ok
0150120012,328192.25528,7392945.35726,31983,ok
0150120015,328208.2313272727,7392957.81758182,31983,ok
0150120016,328214.4501357143,7392957.371635715,31983,ok
0150120017,328219.5689714286,7392959.841607141,31983,ok
0150120018,328223.7110733333,7392964.622913334,31983,ok
0150120021,328239.69971111114,7392966.384099999,31983,ok
0150120022,328242.61192727275,7392960.350763637,31983,ok
0150120023,328247.97311111115,7392957.0541555565,31983,ok
0150120024,328251.09113333334,7392952.253555556,31983,ok
0150120025,328252.44888181816,7392943.717927273,31983,ok
0150120032,328218.31164545455,7392928.87960909,31983,ok
0150120033,328221.68947499996,7392937.511316668,31983,ok
0150120034,328226.44201666664,7392941.954899999,31983,ok
0150120035,328233.14014999993,7392945.693542859,31983,ok
0150120036,328204.691875,7392926.064716667,31983,ok
0150120037,328211.21382142854,7392929.133078573,31983,ok
0150120044,328203.93145384616,7392950.428330771,31983,ok
0150120045,328194.95766315784,7392916.896447368,31983,ok
0150130001,328190.6139333333,7392886.4381444445,31983,ok
0150130002,328196.3394625,7392884.049225001,31983,ok
0150130003,328197.7048333333,7392877.904544445,31983,ok
0150130004,328197.98154444445,7392871.945455555,31983,ok
0150130005,328202.5653583333,7392868.336233333,31983,ok
0150130006,328204.3750461538,7392860.310769232,31983,ok
0150130007,328209.8987454545,7392862.7287,31983,ok
0150130008,328215.4258444444,7392862.868333333,31983,ok
0150130015,328261.9475833333,7392894.088624999,31983,ok
0150130016,328265.34569000005,7392897.3329799995,31983,ok
0150130017,328276.6864375,7392891.422212501,31983,ok
0150130018,328283.13238888886,7392891.307033334,31983,ok
0150130019,328288.59222000005,7392894.8138999995,31983,ok
0150130020,328289.6711272727,7392899.0234,31983,ok
0150130021,328276.2597200001,7392906.475413335,31983,ok
0150130022,328271.90984166664,7392910.962274999,31983,ok
0150130023,328269.2575888889,7392915.8366,31983,ok
0150130024,328266.08131249994,7392919.1153125,31983,ok
0150130025,328266.02605,7392923.419,31983,ok
0150130026,328266.5288222222,7392928.313622221,31983,ok
0150130027,328259.3856444445,7392930.365611111,31983,ok
0150130031,328259.43907,7392890.5663,31983,ok
0150130032,328255.72407692304,7392885.920507693,31983,ok
0150130035,328254.2944894736,7392912.730468422,31983,ok
0150130036,328246.5620833333,7392910.204072222,31983,ok
0150130037,328239.8402,7392907.079676471,31983,ok
0150130038,328233.8529615384,7392905.086884616,31983,ok
0150140034,328210.0706875,7393065.934375,31983,ok
0150140035,328215.5741428571,7393057.817100001,31983,ok
0150140036,328220.5102428571,7393053.710885714,31983,ok
0150140039,328227.99607777776,7393041.117466667,31983,ok
0150140040,328231.47865,7393035.579375,31983,ok
0150140465,328221.3829857143,7393048.912900001,31983,ok
0150140466,328226.652325,7393044.9824375,31983,ok
0150150000,328366.59116818185,7392957.766490909,31983,ok
0150180000,327701.3702333334,7392999.837324999,31983,ok
0150180191,327760.60109999997,7393037.83794,31983,ok
0150190000,327741.64377333334,7392950.71276,31983,ok
0150200000,327770.67355,7392902.22475,31983,ok
0150200013,,,31983,sem_lote
0150210000,327858.3178,7392887.216290476,31983,ok
0150210015,,,31983,sem_lote
0150210058,,,31983,sem_lote
0150270000,327579.41610714287,7392905.180878572,31983,ok
0150270004,,,31983,sem_lote
0150280000,327611.45765384607,7392919.804561537,31983,ok
0150290001,327589.74931538466,7392828.364276924,31983,ok
0150320000,327696.8965944445,7392866.4368,31983,ok
0150320008,,,31983,sem_lote
0150320015,,,31983,sem_lote
0150330000,327618.57738421054,7392729.518342106,31983,ok
0150330029,,,31983,sem_lote
0150330030,,,31983,sem_lote
0150330031,,,31983,sem_lote
0150330032,,,31983,sem_lote
0150330033,,,31983,sem_lote
0150330034,,,31983,sem_lote
0150330035,,,31983,sem_lote
0150330036,,,31983,sem_lote
0150330037,,,31983,sem_lote
0150330038,,,31983,sem_lote
0150330039,,,31983,sem_lote
0150330040,,,31983,sem_lote
0150330048,,,31983,sem_lote
0150330049,,,31983,sem_lote
0150330050,,,31983,sem_lote
0150330051,,,31983,sem_lote
0150330052,,,31983,sem_lote
0150340000,327752.8105624999,7392804.7589937495,31983,ok
0150340037,,,31983,sem_lote
0150340038,,,31983,sem_lote
0150340039,,,31983,sem_lote
0150340041,,,31983,sem_lote
0150340042,,,31983,sem_lote
0150340045,,,31983,sem_lote
0150340046,,,31983,sem_lote
0150340047,,,31983,sem_lote
0150340048,,,31983,sem_lote
0150340049,,,31983,sem_lote
0150340050,,,31983,sem_lote
0150340053,,,31983,sem_lote
0150340054,,,31983,sem_lote
0150340152,,,31983,sem_lote
0150420000,328276.4384625,7392825.408962501,31983,ok
0150490019,328045.8914909091,7392497.55018182,31983,ok
0150490020,328053.11032000004,7392501.69261,31983,ok
0150490021,328058.1031083333,7392505.746666666,31983,ok
0150490022,328063.0714818181,7392508.673472727,31983,ok
0150560174,327284.7752585365,7392831.925358539,31983,ok
0150890022,328887.2302617646,7391983.510841177,31983,ok
0151320078,328096.15979000006,7391274.743555,31983,ok
0160090006,,,31983,sem_lote
0160090009,329529.9807562501,7391921.659025,31983,ok
0160090026,,,31983,sem_lote
0160090028,,,31983,sem_lote
0160310028,329028.3590562501,7391517.573949999,31983,ok
0160330018,328667.48696716403,7391351.842550746,31983,ok
0170000000,,,31983,sem_lote
0170660034,334609.9298166667,7396724.073350001,31983,ok
0170660035,,,31983,sem_lote
0170660087,334659.03146923083,7396797.694823077,31983,ok
0170760043,334648.6133481481,7396603.194196296,31983,ok
0171020034,334978.86471176473,7397274.688229411,31983,ok
0171130001,335595.9675745098,7397299.311384315,31983,ok
0180000000,,,31983,sem_lote
0180010008,333190.1931574713,7397844.028554023,31983,ok
0180050019,333631.65605555556,7397735.8891555555,31983,ok
0180230037,333585.05025757576,7397365.895309092,31983,ok
0180270001,332862.46981538465,7397033.4488256425,31983,ok
0180310000,333156.93720625,7397042.558481252,31983,ok
0180440020,332795.0163826086,7396892.346852174,31983,ok
0180500267,333325.4274583334,7396863.71105,31983,ok
0180500268,333268.18178636365,7396933.886322727,31983,ok
0180500269,333217.87706842105,7396888.154078948,31983,ok
0180500271,333291.32612222224,7397010.277355555,31983,ok
0180630001,333165.711890625,7396719.837884374,31983,ok
0180630003,333303.33629999997,7396693.188240001,31983,ok
0180640014,333495.63928571425,7396960.793571429,31983,ok
0180640015,333505.80019,7396957.5077100005,31983,ok
0180640016,333508.4355363636,7396954.7958,31983,ok
0180640017,333517.51662857144,7396952.1992714275,31983,ok
0180640018,333523.60464,7396949.963099999,31983,ok
0180640019,333525.35666999995,7396941.160830001,31983,ok
0180640020,333534.9874555555,7396940.439611112,31983,ok
0180640021,333539.0734,7396940.9592625005,31983,ok
0180640022,333546.3487875,7396934.8300875,31983,ok
0180640023,333550.2075875,7396937.1679625,31983,ok
0180640024,333556.2948142857,7396935.345857143,31983,ok
0180640025,333560.1994,7396932.3240375,31983,ok
0180640026,333569.5800714286,7396932.914471428,31983,ok
0180640027,333574.54087777785,7396928.976177778,31983,ok
0180640028,333581.7468076923,7396927.247261539,31983,ok
0180640029,333587.3229153846,7396929.8631384615,31983,ok
0180640030,333592.28681666666,7396927.281900001,31983,ok
0180640031,333599.33457692305,7396924.594707691,31983,ok
0180640032,333603.5718,7396923.258036363,31983,ok
0180640033,333611.69464,7396923.659719999,31983,ok
0180640034,333616.556875,7396920.050316665,31983,ok
0180640045,333481.7205666666,7396889.266374075,31983,ok
0180640047,333502.2665666667,7396918.133775,31983,ok
0180640049,333548.4774044776,7396909.122341791,31983,ok
0180640050,333476.7859222222,7396874.970327778,31983,ok
0180640051,333540.70713448274,7396724.991644827,31983,ok
0180640052,333541.2885232142,7396802.241983928,31983,ok
0180800001,333494.92117380945,7396634.89827143,31983,ok
0180810005,333796.9206045455,7396574.314872728,31983,ok
0180810006,333764.4530571429,7396613.656085715,31983,ok
0190700029,,,31983,sem_lote
