sql_mestre,valor_transacao,data_transacao,natureza,fonte_ano
0703404768,570000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
1181180063,450000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4203000068,1380000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3703600918,1100000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
1921810014,100741.08,2025-01-14,1.Compra e venda,itbi_3.xlsx
5208104458,48000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
8122901182,670000.00,2025-01-06,1.Compra e venda,itbi_3.xlsx
3404100336,320000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
9006400394,333700.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1181980754,600000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
1572291345,240000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1520810001,20000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
1552302798,315000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
7143118311,250000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
9904700249,430000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0803000693,1775000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2140330216,172000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1074470051,550000.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
2006701568,540000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3704702277,450000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1603400338,22200000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3060950578,490000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
4118700840,1187528.00,2024-10-03,4.Arrematação (em leilão ou hasta pública),itbi_3.xlsx
9107301332,0.01,2025-01-14,35.Demais transações de direitos de compromisso de compra e venda,itbi_3.xlsx
1711920257,550000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0909206449,150000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
4519804582,800000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1394800201,251200.17,2025-01-17,1.Compra e venda,itbi_3.xlsx
1700490187,750000.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
0909206198,1600000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
5526100251,685701.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
1408609495,5000000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3202205676,912600.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
8303201972,257310.00,2024-12-20,1.Compra e venda,itbi_3.xlsx
7143110681,270000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8549802212,450000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
9712611991,1575000.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
7606400083,286281.11,2024-12-27,1.Compra e venda,itbi_3.xlsx
1703100662,1610372.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4504202018,854000.00,2025-01-14,17.Resolução da alienação fiduciária por inadimplemento,itbi_3.xlsx
1163310022,700000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1683080158,420000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
4207301518,290930.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
1710430032,515000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
7302209170,1105000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0107202611,50000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1216802696,700000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1473180015,245000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
1430320274,231000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
2301330209,145000.00,2025-01-21,17.Resolução da alienação fiduciária por inadimplemento,itbi_3.xlsx
6637300365,580000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
4516800985,1900000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
1421040035,280000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
2360230002,150000.00,2025-01-02,1.Compra e venda,itbi_3.xlsx
5703800021,290000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
4100603088,2774840.43,2025-01-14,1.Compra e venda,itbi_3.xlsx
3303104034,260000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8015502616,2400000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
3707900142,800000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
8563205651,1420000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4202201795,530000.00,2025-01-14,12.Dação em pagamento por escritura pública,itbi_3.xlsx
6103602211,630000.00,2024-12-20,1.Compra e venda,itbi_3.xlsx
1016160084,380000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
3703902027,740000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
7701600728,450000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2504000960,250000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1303106541,265681.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3408500789,390000.00,2025-01-02,1.Compra e venda,itbi_3.xlsx
5608500814,1200000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1127610027,405000.00,2025-01-21,17.Resolução da alienação fiduciária por inadimplemento,itbi_3.xlsx
2990630385,1350000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0602502683,82362.73,2025-01-20,1.Compra e venda,itbi_3.xlsx
4725301159,630000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1351020072,264000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0602502691,50091.51,2025-01-20,1.Compra e venda,itbi_3.xlsx
1040950085,290000.00,2025-01-07,1.Compra e venda,itbi_3.xlsx
4519701635,1265000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
7017604199,1000000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0602502705,50091.51,2025-01-20,1.Compra e venda,itbi_3.xlsx
3707103455,830000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
2006301403,98000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1680930159,295000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
0602502713,50091.51,2025-01-20,1.Compra e venda,itbi_3.xlsx
8223001683,432000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
0602502721,82362.73,2025-01-20,1.Compra e venda,itbi_3.xlsx
7017206150,180000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2360340004,179499.01,2025-01-21,17.Resolução da alienação fiduciária por inadimplemento,itbi_3.xlsx
0507633016,225400.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
5208101904,395000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
1185110025,80000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
8123304730,1900000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
4008203591,568321.75,2025-01-21,1.Compra e venda,itbi_3.xlsx
5208103291,55000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
1303702649,980000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
1192210036,600000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
1303702691,235000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
8317404201,900000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
6414801781,372666.69,2025-01-16,1.Compra e venda,itbi_3.xlsx
2006003895,650000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
1770200178,117382.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
1162670075,280000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1709200588,1000000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
1770200179,107618.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
0603207154,270000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1011440030,700000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4116705543,1357576.37,2025-01-16,1.Compra e venda,itbi_3.xlsx
1002316812,1150000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1010650024,670000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3904306006,995500.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3100460547,113500.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
7611101870,190000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
9602306335,25000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1003536311,427812.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
8501501425,350000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3302102933,610000.00,2024-08-13,4.Arrematação (em leilão ou hasta pública),itbi_3.xlsx
2006405640,490000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3100460045,1021500.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
1207202258,1700000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2590090018,850000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
0910100306,265315.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
5411400481,1050000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6307703857,260000.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
1610600592,140392.85,2025-01-16,1.Compra e venda,itbi_3.xlsx
8321200801,1150000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
1003713556,386452.05,2025-01-17,1.Compra e venda,itbi_3.xlsx
8217900231,430000.00,2025-01-02,1.Compra e venda,itbi_3.xlsx
6005500546,260000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
1592870364,165000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2991110227,770000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1591651238,730000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
2904908919,403773.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
4320303083,382830.84,2025-01-09,1.Compra e venda,itbi_3.xlsx
1240840827,216000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
5624402260,373000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1407501038,1650000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
4118803305,807500.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
2206101815,785000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
6802900629,680000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
8502000209,355000.00,2024-12-24,1.Compra e venda,itbi_3.xlsx
4007901181,500000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
1407504428,100000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1409605841,1279531.10,2025-01-16,1.Compra e venda,itbi_3.xlsx
2270230232,250000.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
1770270047,350000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
8701104500,261095.19,2025-01-14,1.Compra e venda,itbi_3.xlsx
1712980366,349361.45,2025-01-14,1.Compra e venda,itbi_3.xlsx
1709101172,30000.00,2025-01-27,1.Compra e venda,itbi_3.xlsx
9308801332,415000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1705400426,74000.00,2025-01-27,1.Compra e venda,itbi_3.xlsx
6744200313,265000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
7974509163,370000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1703800427,150000.00,2025-01-27,1.Compra e venda,itbi_3.xlsx
1970191894,1250000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
4842000058,450000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
1183420054,247800.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
4109705371,1320000.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
4506301927,986000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
1003539610,274890.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
8511706402,530000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8956901287,400000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
9703300154,615000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1831220565,635000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2203702397,410000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
7534101042,300000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
8549801828,370000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1507300603,259810.68,2025-01-28,2.Cessão de direitos relativos a compromisso de compra e venda,itbi_3.xlsx
1602640067,450000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1504701607,921500.00,2025-01-02,1.Compra e venda,itbi_3.xlsx
3040930325,460000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
5203200769,535000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
3907608399,660000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
1409605426,120468.90,2025-01-16,1.Compra e venda,itbi_3.xlsx
7016110915,295000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1240840316,245000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
6735400674,168917.00,2025-01-21,12.Dação em pagamento por escritura pública,itbi_3.xlsx
7216002644,67043.18,2025-01-07,26.Cessão de direitos sobre o imóvel com alienação fiduciária,itbi_3.xlsx
8639009945,415000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
4837501923,250000.00,2023-11-16,3.Adjudicação (vinculada a processo de execução ou cobrança de dívida),itbi_3.xlsx
1410201171,2420000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
1701960744,371000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1400200768,2800000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
5209002454,560000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1133330047,600000.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
2205904957,89199.00,2018-06-11,20.Realização ou integralização de capital,itbi_3.xlsx
6014500073,442000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1200240307,504000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
9103902145,370000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
5609000963,455000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
7106202223,400000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
8109701779,1830000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
2606900391,500000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3306801127,320000.00,2024-11-04,1.Compra e venda,itbi_3.xlsx
1654140652,245000.00,2024-11-29,1.Compra e venda,itbi_3.xlsx
2902501420,430000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
1711910131,1100000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
7206501303,115401.94,2024-12-20,29.Excesso de meação na partilha (separação / divórcio),itbi_3.xlsx
2606900405,900000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1006900195,319857.00,2025-01-18,1.Compra e venda,itbi_3.xlsx
1141960030,92000.00,2025-01-20,29.Excesso de meação na partilha (separação / divórcio),itbi_3.xlsx
1006900209,319857.00,2025-01-18,1.Compra e venda,itbi_3.xlsx
1006908900,110286.00,2025-01-18,1.Compra e venda,itbi_3.xlsx
1301401943,720000.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
1006001255,30000.00,2024-11-21,20.Realização ou integralização de capital,itbi_3.xlsx
1006001662,30000.00,2024-11-21,20.Realização ou integralização de capital,itbi_3.xlsx
1006002200,30000.00,2024-11-21,20.Realização ou integralização de capital,itbi_3.xlsx
1006001514,30000.00,2024-11-21,20.Realização ou integralização de capital,itbi_3.xlsx
1006002707,85000.00,2024-11-21,20.Realização ou integralização de capital,itbi_3.xlsx
1701960657,500000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
1406401919,1005000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
5404808241,1409193.50,2025-01-21,12.Dação em pagamento por escritura pública,itbi_3.xlsx
2301050280,175000.00,2025-01-03,1.Compra e venda,itbi_3.xlsx
5802601000,380000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
1406402087,45000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
1134670067,295000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
1572291544,225000.00,2024-12-26,1.Compra e venda,itbi_3.xlsx
1021040304,370000.00,2024-12-26,1.Compra e venda,itbi_3.xlsx
7853201125,275000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
4213811379,690000.00,2025-01-02,1.Compra e venda,itbi_3.xlsx
4213811387,690000.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
8718301797,627000.00,2024-12-27,1.Compra e venda,itbi_3.xlsx
1001000722,1800000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2990391541,1500000.00,2025-01-13,29.Excesso de meação na partilha (separação / divórcio),itbi_3.xlsx
1909101109,190000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
6855901077,140000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6855901085,140000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1402002750,1200000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
0501706976,450000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2140200595,360000.00,2024-12-06,1.Compra e venda,itbi_3.xlsx
7010603529,57940.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
7010602141,231760.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8011301055,284000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8011301934,53500.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
8008000351,1900000.00,2024-12-26,1.Compra e venda,itbi_3.xlsx
3010508751,1207384.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
9701704800,315000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
0905001771,280000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
5410201922,950000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1909200921,270000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2802028561,1600000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1552301545,310000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
7535902847,310000.00,2024-12-02,1.Compra e venda,itbi_3.xlsx
1507500947,250000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1507500955,30000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
0809203650,215000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
3710400236,980000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3701408513,560500.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
1701960935,425000.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
4011000892,2150000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1009402382,700000.00,2025-01-16,12.Dação em pagamento por escritura pública,itbi_3.xlsx
2106303564,284435.16,2025-01-16,1.Compra e venda,itbi_3.xlsx
1009405241,100000.00,2025-01-16,12.Dação em pagamento por escritura pública,itbi_3.xlsx
9304001854,540000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
6816600940,218849.63,2024-12-06,2.Cessão de direitos relativos a compromisso de compra e venda,itbi_3.xlsx
4011001511,10000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3701404021,29500.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
4011001538,10000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0502305053,150000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
8405900268,781850.15,2025-01-15,1.Compra e venda,itbi_3.xlsx
8701108549,330000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
7837111478,330000.00,2025-01-20,1.Compra e venda,itbi_3.xlsx
3808400730,270769.18,2025-01-15,1.Compra e venda,itbi_3.xlsx
6107501142,700000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
2990120111,3150000.00,2025-01-06,1.Compra e venda,itbi_3.xlsx
3508802426,310000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
7625800539,220000.00,2024-12-17,1.Compra e venda,itbi_3.xlsx
2204804819,550000.00,2025-01-15,12.Dação em pagamento por escritura pública,itbi_3.xlsx
1693041367,380000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1970630310,1950000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1006200320,950000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1970550448,183333.33,2025-01-15,1.Compra e venda,itbi_3.xlsx
2991190032,1400000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1970550449,183333.33,2025-01-15,1.Compra e venda,itbi_3.xlsx
1970550450,183333.34,2025-01-15,1.Compra e venda,itbi_3.xlsx
1713020331,305280.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
8006800790,8138.68,2025-01-10,20.Realização ou integralização de capital,itbi_3.xlsx
1408500205,1450000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6221200253,350000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
6212301654,444699.42,2025-01-15,1.Compra e venda,itbi_3.xlsx
1115130061,600000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
8006800804,8276.64,2025-01-10,20.Realização ou integralização de capital,itbi_3.xlsx
1504700821,1000000.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
1003537741,622000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
6416501198,600000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1710605677,2766.84,2024-12-26,1.Compra e venda,itbi_3.xlsx
1504701747,180000.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
1400601541,5500000.00,2025-01-21,1.Compra e venda,itbi_3.xlsx
8006800855,8138.70,2025-01-10,20.Realização ou integralização de capital,itbi_3.xlsx
1407801661,930000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
6917501123,765000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
6014100253,100000.00,2025-01-17,12.Dação em pagamento por escritura pública,itbi_3.xlsx
1071870018,910000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
1200500003,150000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
5404701609,800000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1183680320,850000.00,2025-01-02,1.Compra e venda,itbi_3.xlsx
3301201903,395000.00,2024-12-27,1.Compra e venda,itbi_3.xlsx
8006800774,25519.64,2025-01-10,20.Realização ou integralização de capital,itbi_3.xlsx
7143602132,1.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1303114161,1368990.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1124960027,500000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
8264101232,765000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
9106301940,250000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
1711890045,445000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2307000623,212760.98,2025-01-10,20.Realização ou integralização de capital,itbi_3.xlsx
0709600747,320000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1210100010,900000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1304108244,3500000.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
4207301331,314900.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1711890101,40000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1601730113,321359.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0604006616,51000.00,2002-01-31,20.Realização ou integralização de capital,itbi_3.xlsx
4111303031,890000.00,2024-12-26,1.Compra e venda,itbi_3.xlsx
1601730200,38641.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
7852918166,158837.25,2025-01-14,26.Cessão de direitos sobre o imóvel com alienação fiduciária,itbi_3.xlsx
8123301847,315517.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
0601306430,192000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1572170515,320000.00,2024-12-17,1.Compra e venda,itbi_3.xlsx
1363570240,85000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
2307000658,48183.32,2025-01-10,20.Realização ou integralização de capital,itbi_3.xlsx
8309701381,1500000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
1712000224,865000.00,2025-01-07,1.Compra e venda,itbi_3.xlsx
4116614688,1200000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
8261500284,500000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
2202502599,1550000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1609101367,830000.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
7807001275,350000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1680590068,275000.00,2025-01-08,1.Compra e venda,itbi_3.xlsx
1221330085,350000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1711890107,40000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0604012683,5600.00,2002-01-31,20.Realização ou integralização de capital,itbi_3.xlsx
1906100918,665000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1681001011,220000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
3402001195,400000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1351780006,200000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
2307000704,13105.98,2025-01-10,20.Realização ou integralização de capital,itbi_3.xlsx
6816200527,241300.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
7206416081,2500000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
1183060450,161112.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
7114404794,790000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1681001019,220000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
0105305707,331253.35,2025-01-29,1.Compra e venda,itbi_3.xlsx
2102101088,780000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
2990391434,610000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
5130624051,300000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
2307000720,13105.98,2025-01-10,20.Realização ou integralização de capital,itbi_3.xlsx
1981000043,13000.00,2025-01-16,5.Adjudicação compulsória,itbi_3.xlsx
8707902344,265000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
6211302843,990000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
6807103433,588149.14,2025-01-02,1.Compra e venda,itbi_3.xlsx
6807103808,55925.43,2025-01-02,1.Compra e venda,itbi_3.xlsx
1690400784,449000.00,2025-01-13,1.Compra e venda,itbi_3.xlsx
5416503831,964700.39,2025-01-16,1.Compra e venda,itbi_3.xlsx
7651302060,325000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
6854400511,405000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
6807103816,55925.43,2025-01-02,1.Compra e venda,itbi_3.xlsx
1601510045,450000.00,2025-01-09,1.Compra e venda,itbi_3.xlsx
3002301574,305280.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
4606400897,700000.00,2025-01-22,1.Compra e venda,itbi_3.xlsx
8004903142,840000.00,2024-12-19,1.Compra e venda,itbi_3.xlsx
0905103467,865000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
3804436145,222036.42,2025-01-22,1.Compra e venda,itbi_3.xlsx
4113801290,450000.00,2025-01-16,1.Compra e venda,itbi_3.xlsx
5421400042,1200000.00,2025-01-17,1.Compra e venda,itbi_3.xlsx
1230050428,670000.00,2025-01-15,1.Compra e venda,itbi_3.xlsx
1504703030,469243.72,2025-01-22,1.Compra e venda,itbi_3.xlsx
8004903185,30000.00,2024-12-19,1.Compra e venda,itbi_3.xlsx
0504609033,330000.00,2025-01-14,1.Compra e venda,itbi_3.xlsx
