sql_mestre,zona,ca_basico,fonte,na_aiu_sce
0080830003,ZEIS-3,1,GeoSampa(Lei18177→ZEIS-3)+Q3,1
0080830004,ZEIS-3,1,ZEIS_3.shp,
0080830028,ZEIS-3,1,ZEIS_3.shp,
0080830097,ZEIS-3,1,ZEIS_3.shp,
0080830100,ZEIS-3,1,ZEIS_3.shp,
0080880000,ZC,1,ZC.shp,
0080880001,ZC,1,ZC.shp,
0080880005,ZC,1,ZC.shp,
0080880006,ZC,1,ZC.shp,
0080880008,ZC,1,ZC.shp,
0080880009,ZC,1,ZC.shp,
0080880013,ZC,1,ZC.shp,
0080880014,ZC,1,ZC.shp,
0080880015,ZC,1,ZC.shp,
0080880016,ZC,1,ZC.shp,
0080880018,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080880215,ZC,1,ZC.shp,
0080880218,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080880219,ZC,1,ZC.shp,
0080880226,ZC,1,ZC.shp,
0080880230,ZC,1,ZC.shp,
0080880231,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080880267,ZC,1,ZC.shp,
0080890000,ZC,1,ZC.shp,
0080890004,ZC,1,ZC.shp,
0080890008,ZC,1,ZC.shp,
0080890009,ZC,1,ZC.shp,
0080890010,ZC,1,ZC.shp,
0080890011,ZC,1,ZC.shp,
0080890012,ZC,1,ZC.shp,
0080890014,ZC,1,ZC.shp,
0080890015,ZC,1,ZC.shp,
0080890016,ZC,1,ZC.shp,
0080890017,ZC,1,ZC.shp,
0080890019,ZC,1,ZC.shp,
0080890027,ZEIS-3,1,GeoSampa(Lei18177→ZEIS-3)+Q3,1
0080890028,ZC,1,ZC.shp,
0080890029,ZC,1,ZC.shp,
0080890030,ZC,1,ZC.shp,
0080890031,ZC,1,ZC.shp,
0080890159,ZEIS-3,1,GeoSampa(Lei18177→ZEIS-3)+Q3,1
0080890170,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080890171,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080890172,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080890174,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080890175,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080890176,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080890177,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080890178,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080890179,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0080890277,ZC,1,ZC.shp,
0080890278,ZC,1,ZC.shp,
0080890279,ZEIS-3,1,GeoSampa(Lei18177→ZEIS-3)+Q3,1
0080900006,ZEIS-3,1,ZEIS_3.shp,
0080900007,ZEIS-3,1,ZEIS_3.shp,
0080900008,ZEIS-3,1,ZEIS_3.shp,
0080900011,ZEIS-3,1,ZEIS_3.shp,
0080900017,ZEIS-3,1,ZEIS_3.shp,
0080900027,ZEPEC_APC,1,PDE_Art14§1(sem_lote),
0080900028,ZEPEC_APC,1,PDE_Art14§1(sem_lote),
0080900029,ZEPEC_APC,1,PDE_Art14§1(sem_lote),
0080900030,ZEPEC_APC,1,PDE_Art14§1(sem_lote),
0080900031,ZEPEC_APC,1,PDE_Art14§1(sem_lote),
0080900032,ZEPEC_APC,1,PDE_Art14§1(sem_lote),
0080900041,ZEIS-3,1,ZEIS_3.shp,
0080900043,ZEIS-3,1,ZEIS_3.shp,
0080930000,ZC,1,GeoSampa(Lei18177→ZC)+Q3,
0080930051,ZC,1,ZC.shp,
0080930052,ZC,1,ZC.shp,
0080930053,ZC,1,ZC.shp,
0080930054,ZC,1,ZC.shp,
0080930059,ZC,1,ZC.shp,
0080930060,ZC,1,ZC.shp,
0080930061,ZC,1,ZC.shp,
0080930062,ZC,1,ZC.shp,
0080930063,ZC,1,GeoSampa(Lei18177→ZC)+Q3,
0080930073,ZC,1,ZC.shp,
0080930074,ZC,1,ZC.shp,
0080930075,ZC,1,ZC.shp,
0080930076,ZC,1,ZC.shp,
0080930077,ZC,1,ZC.shp,
0080930120,ZC,1,ZC.shp,
0080930253,ZC,1,ZC.shp,
0080930337,ZC,1,ZC.shp,
0080940000,ZC,1,ZC.shp,
0080940009,ZC,1,ZC.shp,
0080940010,ZC,1,ZC.shp,
0080940013,ZC,1,ZC.shp,
0080940017,ZC,1,ZC.shp,
0080940018,ZC,1,ZC.shp,
0080940019,ZC,1,ZC.shp,
0080940038,ZC,1,ZC.shp,
0080940039,ZC,1,ZC.shp,
0080940040,ZC,1,ZC.shp,
0080940041,ZC,1,ZC.shp,
0080940044,ZC,1,ZC.shp,
0080940045,ZC,1,ZC.shp,
0080940046,ZC,1,ZC.shp,
0080940122,ZC,1,ZC.shp,
0080940123,ZC,1,ZC.shp,
0080940467,ZC,1,ZC.shp,
0090010000,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090040000,ZEU,1,ZEU_u.shp,
0090040001,ZEU,1,ZEU_u.shp,
0090040002,ZEU,1,ZEU_u.shp,
0090040006,ZEU,1,ZEU_u.shp,
0090040008,ZEU,1,ZEU_u.shp,
0090040009,ZEU,1,ZEU_u.shp,
0090040011,ZEU,1,ZEU_u.shp,
0090040012,ZEU,1,ZEU_u.shp,
0090040013,ZEU,1,ZEU_u.shp,
0090040014,ZEU,1,ZEU_u.shp,
0090040015,ZEU,1,ZEU_u.shp,
0090040016,ZEU,1,ZEU_u.shp,
0090040017,ZEU,1,ZEU_u.shp,
0090040018,ZEU,1,ZEU_u.shp,
0090040019,ZEU,1,ZEU_u.shp,
0090040020,ZEU,1,ZEU_u.shp,
0090040021,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090040022,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090040023,ZEU,1,ZEU_u.shp,
0090040024,ZEU,1,ZEU_u.shp,
0090040037,ZEU,1,ZEU_u.shp,
0090040039,ZEU,1,ZEU_u.shp,
0090040040,ZEU,1,ZEU_u.shp,
0090040041,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090050000,ZEU,1,ZEU_u.shp,
0090050001,ZEU,1,ZEU_u.shp,
0090050006,ZEU,1,ZEU_u.shp,
0090050007,ZEU,1,ZEU_u.shp,
0090050012,ZEU,1,ZEU_u.shp,
0090050023,ZEU,1,ZEU_u.shp,
0090050027,ZEU,1,ZEU_u.shp,
0090050029,ZEU,1,ZEU_u.shp,
0090050030,ZEU,1,ZEU_u.shp,
0090050031,ZEU,1,ZEU_u.shp,
0090050033,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090050034,ZEU,1,ZEU_u.shp,
0090050081,ZEU,1,ZEU_u.shp,
0090050082,ZEU,1,ZEU_u.shp,
0090050083,ZEU,1,ZEU_u.shp,
0090050084,ZEU,1,ZEU_u.shp,
0090050085,ZEU,1,ZEU_u.shp,
0090050086,ZEU,1,ZEU_u.shp,
0090050103,ZEU,1,ZEU_u.shp,
0090060012,ZC,1,ZC.shp,
0090060013,ZC,1,ZC.shp,
0090060014,ZEIS-3,1,GeoSampa(Lei18177→ZEIS-3)+Q3,
0090060015,ZEIS-3,1,GeoSampa(Lei18177→ZEIS-3)+Q3,
0090060016,ZEIS-3,1,GeoSampa(Lei18177→ZEIS-3)+Q3,
0090060017,ZC,1,ZC.shp,
0090070006,ZEIS-3,1,ZEIS_3.shp,
0090070007,ZEIS-3,1,ZEIS_3.shp,
0090070014,ZEIS-3,1,ZEIS_3.shp,
0090070015,ZEIS-3,1,ZEIS_3.shp,
0090070016,ZEIS-3,1,ZEIS_3.shp,
0090070017,ZEIS-3,1,ZEIS_3.shp,
0090070018,ZEIS-3,1,ZEIS_3.shp,
0090070019,ZEIS-3,1,ZEIS_3.shp,
0090070020,ZEIS-3,1,ZEIS_3.shp,
0090070026,ZEIS-3,1,ZEIS_3.shp,
0090070027,ZEIS-3,1,ZEIS_3.shp,
0090070031,ZEIS-5,1,ZEIS_5.shp,
0090070032,ZEIS-5,1,ZEIS_5.shp,
0090070078,ZEIS-3,1,ZEIS_3.shp,
0090070080,ZEIS-3,1,GeoSampa(Lei18177→ZEIS-3)+Q3,
0090070133,ZEIS-3,1,ZEIS_3.shp,
0090070134,ZEIS-3,1,ZEIS_3.shp,
0090080017,ZEIS-3,1,ZEIS_3.shp,
0090080019,ZEIS-3,1,ZEIS_3.shp,
0090080023,ZEIS-3,1,ZEIS_3.shp,
0090080029,ZEIS-3,1,ZEIS_3.shp,
0090080050,ZEIS-3,1,GeoSampa(Lei18177→ZEIS-3)+Q3,
0090080051,ZEIS-3,1,ZEIS_3.shp,
0090080067,ZEIS-3,1,ZEIS_3.shp,
0090080078,ZEIS-3,1,ZEIS_3.shp,
0090080110,ZEIS-3,1,ZEIS_3.shp,
0090080332,ZEIS-3,1,ZEIS_3.shp,
0090110002,ZEU,1,ZEU_u.shp,
0090110003,ZEU,1,ZEU_u.shp,
0090110004,ZEIS-3,1,ZEIS_3.shp,
0090110005,ZEIS-3,1,ZEIS_3.shp,
0090110006,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090110007,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090110008,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090110021,ZEIS-3,1,ZEIS_3.shp,
0090110023,ZEIS-3,1,ZEIS_3.shp,
0090110026,ZEIS-3,1,ZEIS_3.shp,
0090110027,ZEIS-3,1,ZEIS_3.shp,
0090110028,ZEIS-3,1,ZEIS_3.shp,
0090110037,ZEIS-3,1,ZEIS_3.shp,
0090110040,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090110041,ZEIS-3,1,ZEIS_3.shp,
0090120010,ZEU,1,ZEU_u.shp,
0090120018,ZEU,1,ZEU_u.shp,
0090120019,ZEU,1,ZEU_u.shp,
0090120020,ZEU,1,ZEU_u.shp,
0090120021,ZEU,1,ZEU_u.shp,
0090120022,ZEIS-3,1,ZEIS_3.shp,
0090120023,ZEIS-3,1,ZEIS_3.shp,
0090120024,ZEIS-3,1,ZEIS_3.shp,
0090120026,ZEIS-3,1,ZEIS_3.shp,
0090120027,ZEIS-3,1,ZEIS_3.shp,
0090120028,ZEIS-3,1,ZEIS_3.shp,
0090120036,ZEU,1,ZEU_u.shp,
0090120053,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090140003,ZEU,1,ZEU_u.shp,
0090140076,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,
0090140096,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,
0090150031,ZEU,1,ZEU_u.shp,
0090150032,ZEU,1,ZEU_u.shp,
0090170000,ZEU,1,ZEU_u.shp,
0090170007,ZEU,1,ZEU_u.shp,
0090170008,ZEU,1,ZEU_u.shp,
0090170009,ZEU,1,ZEU_u.shp,
0090170010,ZEU,1,ZEU_u.shp,
0090170011,ZEU,1,ZEU_u.shp,
0090170012,ZEU,1,ZEU_u.shp,
0090170014,ZEU,1,ZEU_u.shp,
0090170029,ZEU,1,ZEU_u.shp,
0090170030,ZEU,1,ZEU_u.shp,
0090170044,ZEU,1,ZEU_u.shp,
0090170045,ZEU,1,ZEU_u.shp,
0090170046,ZEU,1,ZEU_u.shp,
0090170052,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090170053,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090170054,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090170055,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090170056,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090170057,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090170058,ZEU,1,ZEU_u.shp,
0090170059,ZEU,1,ZEU_u.shp,
0090170060,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090170061,ZEU,1,ZEU_u.shp,
0090170120,ZEU,1,ZEU_u.shp,
0090170121,ZEU,1,ZEU_u.shp,
0090170122,ZEU,1,ZEU_u.shp,
0090170123,ZEU,1,ZEU_u.shp,
0090170124,ZEU,1,ZEU_u.shp,
0090170137,ZEU,1,ZEU_u.shp,
0090170176,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090170177,ZEU,1,ZEU_u.shp,
0090170178,ZEU,1,ZEU_u.shp,
0090170179,ZEU,1,ZEU_u.shp,
0090170180,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090170238,ZEU,1,ZEU_u.shp,
0090170243,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090170244,ZEU,1,ZEU_u.shp,
0090170802,ZEU,1,ZEU_u.shp,
0090170803,ZEU,1,ZEU_u.shp,
0090180016,ZEIS-3,1,ZEIS_3.shp,
0090180017,ZEIS-3,1,ZEIS_3.shp,
0090180018,ZEIS-3,1,ZEIS_3.shp,
0090180019,ZEU,1,ZEU_u.shp,
0090180020,ZEU,1,ZEU_u.shp,
0090180021,ZEU,1,ZEU_u.shp,
0090180022,ZEU,1,ZEU_u.shp,
0090180023,ZEU,1,ZEU_u.shp,
0090180024,ZEU,1,ZEU_u.shp,
0090180025,ZEU,1,ZEU_u.shp,
0090180026,ZEU,1,ZEU_u.shp,
0090180027,ZEU,1,ZEU_u.shp,
0090180069,ZEU,1,ZEU_u.shp,
0090180070,ZEU,1,ZEU_u.shp,
0090180071,ZEU,1,ZEU_u.shp,
0090180072,ZEU,1,ZEU_u.shp,
0090180073,ZEU,1,ZEU_u.shp,
0090180074,ZEU,1,ZEU_u.shp,
0090180075,ZEU,1,ZEU_u.shp,
0090180076,ZEU,1,ZEU_u.shp,
0090180077,ZEU,1,ZEU_u.shp,
0090180078,ZEU,1,ZEU_u.shp,
0090180079,ZEU,1,ZEU_u.shp,
0090180080,ZEU,1,ZEU_u.shp,
0090180081,ZEU,1,ZEU_u.shp,
0090180084,ZEU,1,ZEU_u.shp,
0090180085,ZEU,1,ZEU_u.shp,
0090180086,ZEU,1,ZEU_u.shp,
0090180087,ZEU,1,ZEU_u.shp,
0090180088,ZEU,1,ZEU_u.shp,
0090180118,ZEU,1,ZEU_u.shp,
0090180136,ZEU,1,ZEU_u.shp,
0090190000,ZEU,1,ZEU_u.shp,
0090190001,ZEIS-3,1,ZEIS_3.shp,
0090190002,ZEU,1,ZEU_u.shp,
0090190005,ZEU,1,ZEU_u.shp,
0090190006,ZEU,1,ZEU_u.shp,
0090190020,ZEU,1,ZEU_u.shp,
0090190021,ZEU,1,ZEU_u.shp,
0090190022,ZEU,1,ZEU_u.shp,
0090190023,ZEU,1,ZEU_u.shp,
0090190024,ZEU,1,ZEU_u.shp,
0090190033,ZEU,1,ZEU_u.shp,
0090190034,ZEU,1,ZEU_u.shp,
0090190035,ZEU,1,ZEU_u.shp,
0090190036,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090190037,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090190039,ZEU,1,ZEU_u.shp,
0090190041,ZEU,1,ZEU_u.shp,
0090190042,ZEU,1,ZEU_u.shp,
0090190043,ZEU,1,ZEU_u.shp,
0090190044,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090190045,ZEIS-3,1,ZEIS_3.shp,
0090190046,ZEIS-3,1,ZEIS_3.shp,
0090190047,ZEIS-3,1,ZEIS_3.shp,
0090190048,ZEIS-3,1,ZEIS_3.shp,
0090190049,ZEIS-3,1,ZEIS_3.shp,
0090190050,ZEIS-3,1,ZEIS_3.shp,
0090190052,ZEU,1,ZEU_u.shp,
0090190053,ZEU,1,ZEU_u.shp,
0090190054,ZEU,1,ZEU_u.shp,
0090190055,ZEU,1,ZEU_u.shp,
0090190056,ZEU,1,ZEU_u.shp,
0090190058,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090190059,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090190060,ZEIS-3,1,ZEIS_3.shp,
0090190061,ZEIS-3,1,ZEIS_3.shp,
0090190066,ZEU,1,ZEU_u.shp,
0090190067,ZEU,1,ZEU_u.shp,
0090190068,ZEU,1,ZEU_u.shp,
0090190069,ZEU,1,ZEU_u.shp,
0090190070,ZEU,1,ZEU_u.shp,
0090190071,ZEU,1,ZEU_u.shp,
0090190072,ZEU,1,ZEU_u.shp,
0090190073,ZEU,1,ZEU_u.shp,
0090190074,ZEU,1,ZEU_u.shp,
0090190075,ZEU,1,ZEU_u.shp,
0090190076,ZEU,1,ZEU_u.shp,
0090190077,ZEU,1,ZEU_u.shp,
0090190078,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090190079,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090190080,ZEU,1,ZEU_u.shp,
0090190081,ZEU,1,ZEU_u.shp,
0090190082,ZEU,1,ZEU_u.shp,
0090190083,ZEU,1,ZEU_u.shp,
0090190084,ZEU,1,ZEU_u.shp,
0090190087,ZEIS-3,1,ZEIS_3.shp,
0090190088,ZM,1,GeoSampa(Lei18177→ZM)+Q3,
0090190089,ZEU,1,ZEU_u.shp,
