uso,tipo,tema,oficialidade,nome,path,bytes,drive_id
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 14.089 de 22 de Novembro de 2005.pdf,Documentos Novos/Todos Documentos/IPTU/dados_pericia1,362718,15ty6QJyfcyec941VC1PXaSCTB1YRcs4Z
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 17.092 de 23 de Maio de 2019.pdf,Documentos Novos/Todos Documentos/IPTU/dados_pericia2,853106,1KbPT8BxPy32Jl-OqU4lSSOp3HxNS7N1o
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 11.614 de 13 de Julho de 1994.pdf,Documentos Novos/Todos Documentos/IPTU/dados_pericia2,749001,1O0Lg5M9b29UHjdc6zaNliqF0Tob85uKJ
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 56.954 de 28 de Abril de 2016.pdf,Documentos Novos/Todos Documentos/IPTU/dados_pericia2,829074,1kStSGMtKsCV2cO8NBo6ul1hB-Zejn4ZV
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 13.698 de 24 de Dezembro de 2003.pdf,Documentos Novos/Todos Documentos/IPTU/dados_pericia2,577404,1TnSeHiHKY1TfVEiyajaeP_wWPJ_7avDI
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 58.592 de 27 de Dezembro de 2018.pdf,Documentos Novos/Todos Documentos/IPTU/dados_pericia2,559387,1e4S-qQme4VCW98IYdaknXXXWNsUsQJRk
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 63.698 de 27 de Agosto de 2024.pdf,Documentos Novos/Todos Documentos/IPTU/dados_pericia2,575473,1bg-QEqNgjlLMCB1C7a4XfcmPceirCzZE
USAR,JURISPRUDENCIA,IPTU,DESCONHECIDO,Jurisprudência do STF sobre IPTU nos contratos de concessão de serviços públicos.pdf,Documentos Novos/Todos Documentos/Novos,3091766,1W9qgo-f_ohsb62T_1NYkGH_eKwXZTyQd
USAR,LEI,IPTU,OFICIAL,Fachin restabelece lei municipal que atualizou base de cálculo do IPTU - Migalhas.pdf,Documentos Novos/Todos Documentos/Novos,530967,1zS7HDNJUTUVywmybqolPVJegxVWcZ-iH
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,ARE_1216078_Acordao_Tema1062_STF.pdf,Documentos Novos/Todos Documentos/Novos,271856,1_cYSn4FcnxQtZl7ZdhwaAgaZgNBREasq
USAR,LEI,IPTU,OFICIAL,IPTU Verde_ projeto de lei descontos preservação meio ambiente _ Jusbrasil.pdf,Documentos Novos/Todos Documentos/Novos,264527,1ugjxpp-WURt22JB2wzzDLiWJ8Q7KpaA0
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,Sumulas_Vinculantes_19_41_52_e_Tema_1062_STF.txt,Documentos Novos/Todos Documentos/Novos,7350,1SDdk7ZcHcQeDkmkwYUoIW4DuIbwrEKdK
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 52.884 DE 28 DE DEZEMBRO DE 2011 « Catálogo de Legislação Municipal.pdf,Documentos Novos/Todos Documentos/Novos,107350,13zi2uww9BO1feCpp8FvTVrjBnKPhrlY8
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 63.698 DE 27 DE AGOSTO DE 2024 « Catálogo de Legislação Municipal - Copia.pdf,Documentos Novos/Todos Documentos/Novos,91248,15V4yTjMCIhhy9YrSvQd-K8Kd7r9EaE9_
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 63.698 DE 27 DE AGOSTO DE 2024 « Catálogo de Legislação Municipal.pdf,Documentos Novos/Todos Documentos/Novos,91248,1BQ2AdZnXUHCkf2eQDX2dZfGrSH5fEJHR
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,ACORDAO_TJSP_2390222-33.2025.8.26.0000_ED.pdf,Documentos Novos/Todos Documentos/Novos,472705,1oK5uUYFMYRingS6fBYOukt6pfGIOOlwE
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,ACORDAO_TJSP_2390222-33.2025.8.26.0000_AI.pdf,Documentos Novos/Todos Documentos/Novos,494117,1fzUyKzJCRgYW2JNjRgkLOEqDA09OdtXQ
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,ACORDAO_TJSP_1568276-30.2023.8.26.0090.pdf,Documentos Novos/Todos Documentos/Novos,453640,1s05oix_dYZ0UGbfOgBWrbQXF5o1jYrms
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,ACORDAO_TJSP_1053798-54.2024.8.26.0053.pdf,Documentos Novos/Todos Documentos/Novos,543249,1tEas21vjoMB6lauxs63giFkz_OYWU9EH
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,ACORDAO_TJSP_1509864-53.2016.8.26.0090_AC.pdf,Documentos Novos/Todos Documentos/Novos,371978,1gwr_BY3xXZZJeRcT5N0PapD3h7XoR1mR
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,ACORDAO_TJSP_1509864-53.2016.8.26.0090_ED.pdf,Documentos Novos/Todos Documentos/Novos,433040,1lGopr8UwwTjglqSLqe07-g-llFt3X-KZ
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,ACORDAO_TJSP_1054600-28.2019.8.26.0053.pdf,Documentos Novos/Todos Documentos/Novos,561641,13rNdwZhkt1ZG-K3u9HCVVa181PdIvNq2
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,ACORDAO_TJSP_1025594-05.2021.8.26.0053.pdf,Documentos Novos/Todos Documentos/Novos,288722,1hAAUd4klwimdlZssiJq_u2lSmbSNyFPU
USAR,DECRETO,JURIDICO,OFICIAL,Anexo Único do Decreto 52.884_2011.pdf,Documentos Novos/Todos Documentos/Novos,309225,1RoFTVn_Ql-19pAkcxwWrjjDhyOrRhF8e
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,Sumulas_Vinculantes_CMT_nos_1_a_8.txt,Documentos Novos/Todos Documentos/Novos,9714,1jSmNKoN8KPHxOv8lIuAOc936VnzV-Ayk
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,ACORDAO_TJSP_2390222-33.2025.8.26.0000.pdf,Documentos Novos/Todos Documentos/Novos,1471,1sM0jN1__Tj_YFStm4z6XJWtIWHRlHcJR
USAR,JURISPRUDENCIA,JURIDICO,OFICIAL,Sumulas_Vinculantes_CMT_1_a_8.txt,Documentos Novos/Todos Documentos/Novos,9663,14fSPFHM8bsUXZxj0pOfJ4ecde0S1VALt
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 11.152 DE 30 DE DEZEMBRO DE 1991 « Catálogo de Legislação Municipal.pdf,Documentos Novos/Todos Documentos/Novos,334176,1iu7UgokYMMXFfnjyv_avZhzwUiRidzAi
USAR,LEI,JURIDICO,OFICIAL,Tabela VI - Tipos e padrões de construção - Lei 16768-2017.tgz,Documentos Novos/Todos Documentos/Novos,685067,1JbGMSysndO8ozGbkOX9d3o07--V4zB4t
USAR,LEI,JURIDICO,OFICIAL,Anexo III da Lei 15.889_2013.pdf,Documentos Novos/Todos Documentos/Novos,97074,1ka5AhJia2KypUQpPo5mEGESl9VlNaR3X
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 60.939 DE 23 DE DEZEMBRO DE 2021 « Catálogo de Legislação Municipal.pdf,Documentos Novos/Todos Documentos/Novos,499140,10bKo_aU3mnlPZSj0cLNCC62O1VN6-l-Z
COMERCIAL,GEO_SHP,GEO,OFICIAL,SIRGAS_SHP_benstombados.cpg,Documentos Novos/Todos Documentos/PDF/dados_pericia6,5,14oQg2YQHS45He3Dgbd7FT8ds-NcL_oii
USAR,DECRETO,JURIDICO,OFICIAL,Anexo V do Decreto 58.289_2018.pdf,Documentos Novos/Todos Documentos/PDF/dados_pericia7,93231,1VdQMNT3-TbGOltkuJHHBYM8CtoQuAF0B
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 57.565 DE 27 DE DEZEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf,Documentos Novos/Todos Documentos/PDF/dados_pericia7,75767,1i39CXqmILEDwCajCG_X2F9UYJAn8J1XM
USAR,DECRETO,JURIDICO,OFICIAL,"decreto n.59.263, de 05.06.2013.pdf",Documentos Novos/Todos Documentos/PDF/dados_pericia7,391398,1DlG95unT0aScEPcGL4UDgJkJbPALRul0
COMERCIAL,PDF,OUTRO,DESCONHECIDO,STJ - Precedentes Qualificados.pdf,Documentos Novos/Todos Documentos/PDF/dados_pericia7,189831,1AYuM_mfifcgxJkRA2_kYtBnAoVXLF-ll
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 15.044 DE 3 DE DEZEMBRO DE 2009 « Catálogo de Legislação Municipal.pdf,Documentos Novos/Todos Documentos/PDF/dados_pericia7,178280,1GUJDxjrSJRtVdbHyUhC61BXuUeUXzZAq
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 14.094 DE 6 DE DEZEMBRO DE 2005 « Catálogo de Legislação Municipal.pdf,Documentos Novos/Todos Documentos/PDF/dados_pericia7,111640,1vjvZHE6hkqgCwNTBxQuZvfHz7KYQefSf
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 11.154 DE 30 DE DEZEMBRO DE 1991 « Catálogo de Legislação Municipal.pdf,Documentos Novos/Todos Documentos/PDF/dados_pericia7,213229,1XoWeFqkOB0-n5OMaYx_xkQCjOTuBzsUy
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 18.081 DE 19 DE JANEIRO DE 2024 « Catálogo de Legislação Municipal.pdf,Documentos Novos/Todos Documentos/PDF/dados_pericia7,675351,1_T-sh-BiuWIfFnW98kknKIT1kAJQDNHa
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal.pdf,Documentos Novos/Todos Documentos/PDF/dados_pericia7,458825,1e_s0FNj9pMHC7NJjK_13i0veH_7EYS3E
USAR,TABELA_DADO,OUTRO,OFICIAL,Transferência do Direito de Construir - SMUL - Prefeitura.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,3844,16LPei9sF5pu_UHmexxVr0-h1FLlb8F7j
USAR,TABELA_DADO,OUTRO,OFICIAL,Projeto de Intervenção Urbana apresentado por particular - SMUL - Prefeitura.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,2664,1b7HTg7yyOOUD8dzKSxvW9X7cS3JvuT5V
USAR,TABELA_DADO,OUTRO,OFICIAL,PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - SMUL - Prefeitura.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,2734,1UVwU1pDagD1PxMRXmce6h77mkOVTdhty
USAR,TABELA_DADO,TDC,OFICIAL,Outorga Onerosa do Direito de Construir - SMUL - Prefeitura.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,3709,1Z_z60zqQDN8M7C1qMVVec6EkNBZNjvbe
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 13.430 DE 13 DE SETEMBRO DE 2002 - SMUL - Prefeitura12.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,2245,1jnzWKZMSvboH52CHjD2SlNfyw8cF8eey
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 13.430 DE 13 DE SETEMBRO DE 2002 - SMUL - Prefeitura.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,2245,1_Vm8MLf77WsFMr4fbzhkrERsUlzwoqTg
USAR,TABELA_DADO,OUTRO,OFICIAL,Enquadramento de Atividade CNAE - SMUL - Prefeitura.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,2450,13I1uC0QNsdOG6ayEskiQRAuZtXZnaP6v
USAR,TABELA_DADO,TDC,OFICIAL,Declaração de Potencial Construtivo Passível de Transferência - SMUL - Prefeitura.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,2439,1e7syfBuHq86muZZZlO32t8gajtlSNeuy
USAR,TABELA_DADO,OUTRO,OFICIAL,Certidão de Uso e Ocupação do Solo - SMUL - Prefeitura.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,3070,1kH6Oi_OWfbc1lovGuLeXna8Zsc2t_WYu
USAR,TABELA_DADO,GEO,OFICIAL,Ativação de Zonas de Estruturação (ZEUP e ZEMP) por Particular - SMUL - Prefeitura.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,1542,1AkKJPYk6iJRQ9SeZihsciyA1p1oIUo5t
USAR,TABELA_DADO,GEO,OFICIAL,SIRGAS_SHP_ZEPEC2.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,1365,1dzJW8YeBDI8qaUZAx2hl1DRknXUOh4Rj
USAR,TABELA_DADO,GEO,OFICIAL,SIRGAS_SHP_areaenvoltoriacondephaat1.csv,Documentos Novos/Todos Documentos/XLS1 iptutdc/dados_pericia8,26612,1mUuYMvj7jX-_VcBto4xsKD5s3soLOYh5
