drive_id,nome,classe,ext,destino
1UVKumrxr53MR0nmKEVs_k8xJP88xpAtK,DECRETO Nº 63.504 DE 14 DE JUNHO DE 2024 « Catálogo de Legislação Municipal (1)_PART_040.md,CRIADO,md,90 — Material bruto (só ideias)
1xYte1eMskumw_9B8oQHHV_YXJg4sgaKR,DECRETO Nº 63.504 DE 14 DE JUNHO DE 2024 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
12E4MyRnQWNRGdbIELN6ynIiOxADkKokv,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_39_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1lqZHLjLTONK9w2l7Sb0IlJkExr9opona,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_40_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1Z6iwJCimaoC4IZ34iaHmbq8_Zg3uMlgb,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_40_Tab_2.csv,CRIADO,csv,90 — Material bruto (só ideias)
1J1Vg4POeBgvITqNrck7aFsMV_GIP8svJ,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_41_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1L-H9v0amORA0GeB_xq7yfZnCat-bdnHb,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_42_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
15qGnedao3v7V3ziYw0ppdHAgM31QQ11L,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_43_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
13r4Mb32Gm-zL1ilEIVAlF_gpOc5YlgQE,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_43_Tab_2.csv,CRIADO,csv,90 — Material bruto (só ideias)
1vbtFaSxypR5zc0V05LPZQZy2DT9wylib,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_44_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1QQaZUuIcXsfrzeXMJEJTndjY26h209OC,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_45_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1vpSlz_wNn4Zq0moW2c-jbOSA-scQ7k85,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_45_Tab_2.csv,CRIADO,csv,90 — Material bruto (só ideias)
1WCF4G3yFVQYBnihdEhBICNgt-nCsOqMi,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_45_Tab_3.csv,CRIADO,csv,90 — Material bruto (só ideias)
1HhuwMho8pgLkPU5vNVeyhraYBEUvsNLY,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pag_46_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1pQgxwENWKXrQeHDv-H3OsjY0GUcxje8i,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pagina_39_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
11taG66fYRPmxkhOLQ_rowIUeUSBlF8EG,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pagina_41_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1rMbq-xAVRCv1bEYwOIffsDod3-MmRMEg,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pagina_43_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1whg8r2nqPoprfgez8hMFl-lnU-r9q-P6,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pagina_45_Tabela_2.csv,CRIADO,csv,90 — Material bruto (só ideias)
1lXpYv_m1VJ1ouYegeAIR3cKNxhyZliQE,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal_Pagina_45_Tabela_3.csv,CRIADO,csv,90 — Material bruto (só ideias)
1iu2RGW-20SlzZ__AUIhL4FDVLDfElLhm,DECRETO Nº 63.999 DE 30 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1gU_mxinFX8t3wbUCl__AmlPpcrf5dL2O,DEEP_SCAN_BRONZE_ORIGINAIS.csv,CRIADO,csv,90 — Material bruto (só ideias)
1W4NKKz4HlioobdlHhekjzpJJgFkMJOph,DIVERSOS_IA.csv,CRIADO,csv,90 — Material bruto (só ideias)
1O4thW_hTTBM85ZOT6xnWC995hKNHsiqI,Declaração de Potencial Construtivo Passível de Transferência - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (2)_Pag_1_Img_2.png,CRIADO,png,90 — Material bruto (só ideias)
1ajGKSLywQtKmD5UVnjkiALBxMxrCP4tk,Declaração de Potencial Construtivo Passível de Transferência - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
19SdWhpXo1P8qsC_QxPgmD_pOEz4Faw8Q,Declaração de Potencial Construtivo Passível de Transferência - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_4_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1AgAKFIs9HgEgvPlvy_WpdLgceX8bBU1C,Enquadramento de Atividade CNAE - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
12Dx-3RRfqKbmqioBvvIS9im0qfY_wLnP,Enquadramento de Atividade CNAE - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Img_2.png,CRIADO,png,90 — Material bruto (só ideias)
12y-WOLlipAPVwLmmm4s5n9ExYMPqXdhI,Enquadramento de Atividade CNAE - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1WufAKmJYUFeHwdFRFHB0PjrRUB4nTMXO,Enquadramento de Atividade CNAE - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_3_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1BD7DTbc6rg1ZP-gwJv1Za0qa6d6y45hF,Enquadramento de Atividade CNAE - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pagina_3_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
15UqR89OPJggIYGsWF7Gh_NK7rxZJq6H_,FUNDURB_Balanco_Financeiro_Consolidado_01JAN_2026 (1)_PART_001.md,CRIADO,md,90 — Material bruto (só ideias)
1ZzbizRIY3AXAI3tp-0uAoNrjJsyjO82N,FUNDURB_Balanco_Financeiro_Consolidado_01JAN_2026 (1)_PART_003.md,CRIADO,md,90 — Material bruto (só ideias)
1-DhGrHaB-kRPwLYRHYwF7NV2Et35nnXi,FUNDURB_Balanco_Financeiro_Consolidado_01JAN_2026 (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
199z3doCOL15fb8pvB4NA4NK_wANFDt5T,FUNDURB_Balanco_Financeiro_Consolidado_01JAN_2026 (1)_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1scUocKqBrK1kcpXHpDAgPY66dzXnrO9u,FUNDURB_Balanco_Financeiro_Consolidado_01JAN_2026 (1)_Pag_1_Tab_2.csv,CRIADO,csv,90 — Material bruto (só ideias)
1pjyRObWLkKpmLBEnQ0f2rBPMMS5GWSe0,INVENTARIO_TDC_RASTREABILIDADE_COMPLETA.csv,CRIADO,csv,90 — Material bruto (só ideias)
1j4Ns9uM5sQMvdCSAr1YOGZj20hoiJptO,INVENTARIO_TDC_RASTREABILIDADE_TOTAL_V2.csv,CRIADO,csv,90 — Material bruto (só ideias)
1KmZklDIwf1L99ED8rY0aviEBiI8ClLoQErnLInNWGA4,INVENTARIO_TDC_RASTREABILIDADE_TOTAL_V3,CRIADO,,90 — Material bruto (só ideias)
1kwym7NmRSzICKJFVjBg2ABqHuvVqgTMV,INVENTARIO_TDC_RASTREABILIDADE_TOTAL_V3.csv,CRIADO,csv,90 — Material bruto (só ideias)
1FQOFD80y4aanvS7hT2qbYk63zNiH_CX_,INVENTARIO_TDC_RASTREABILIDADE_TOTAL_V3_2.csv,CRIADO,csv,90 — Material bruto (só ideias)
13tpknnRFkRvWZEN2DtrOA0rDM34e8pzC,LEI Nº 16.050 DE 31 DE JULHO DE 2014 « Catálogo de Legislação Municipal (1)_PART_128.md,CRIADO,md,90 — Material bruto (só ideias)
1PieDWXtcAsaxGvq3pv2o3IUt_P0oIItD,LEI Nº 16.050 DE 31 DE JULHO DE 2014 « Catálogo de Legislação Municipal (1)_PART_626.md,CRIADO,md,90 — Material bruto (só ideias)
1LKPISZUEb60eZ3182MrbuvbQ40JzkxFn,LEI Nº 16.050 DE 31 DE JULHO DE 2014 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1UnEjtfLzug28Hxub5KovWxcrpwMeasBO,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_001.md,CRIADO,md,90 — Material bruto (só ideias)
1wyR6A_2Vf0s6bhcDyp7Z3jAsycpLJNMK,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_013.md,CRIADO,md,90 — Material bruto (só ideias)
1NWZ5-Jb2mGWSCkpMMH0ruM4ZRw1skYi9,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_019.md,CRIADO,md,90 — Material bruto (só ideias)
1-BR8gR8NyHC9yzyJYk4euuzmW3Z3uiO6,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_023.md,CRIADO,md,90 — Material bruto (só ideias)
1glwZAyu_nv80loFwviF5_l1LM9rdrtep,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_029.md,CRIADO,md,90 — Material bruto (só ideias)
1i7D9mxi6Lg959NIxbOfVVXFAQVp20yIj,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_044.md,CRIADO,md,90 — Material bruto (só ideias)
1w_eevm6JYvLvC5jJdCoNm_iEUPJukDZy,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_047.md,CRIADO,md,90 — Material bruto (só ideias)
1UiI3cuMxLv7zBmJSc6sDgn-VOy_PIzaE,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_054.md,CRIADO,md,90 — Material bruto (só ideias)
1e0WMmjv9X2zTeUAq3PoR3l_GAcjkq8Fm,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_060.md,CRIADO,md,90 — Material bruto (só ideias)
1DDYTNUQ-AVSR1V9vJ7dVKUjgnXvGMd3y,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_066.md,CRIADO,md,90 — Material bruto (só ideias)
1mFQpsF1p3OiXSMjRswdWsrUjTyrhgGjw,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_069.md,CRIADO,md,90 — Material bruto (só ideias)
18oflCJGuugUAQGP7Bd5YRVi2njmDxkvu,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_078.md,CRIADO,md,90 — Material bruto (só ideias)
1MdTIZ2za3rVyZaUJ4ZqKaL1LE-BzS8U_,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_090.md,CRIADO,md,90 — Material bruto (só ideias)
1o6S8aliz8haEefx6TTEgXZHPrxkNzi5w,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_093.md,CRIADO,md,90 — Material bruto (só ideias)
1_9AqtK6raFRTP2yGYcbChMPndbgT_NPV,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_100.md,CRIADO,md,90 — Material bruto (só ideias)
1FQeJyCN4BUemUcIs9LyyhKDRyAEqY7GU,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_108.md,CRIADO,md,90 — Material bruto (só ideias)
1KVbW5uiO0JkJUTvUuRkddZpduMBWdebh,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_111.md,CRIADO,md,90 — Material bruto (só ideias)
1fVX2EiULe-yvjIFxAXfl7qAwJtP20a01,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_115.md,CRIADO,md,90 — Material bruto (só ideias)
1cmsLUeUTxMqB6Nf1su_2vlfgrsS1RaTU,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_121.md,CRIADO,md,90 — Material bruto (só ideias)
1KWoICWl4ajAF9foFQleXuLggUfYmXm0W,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_125.md,CRIADO,md,90 — Material bruto (só ideias)
1tqgWTxXi3yYTbX1rzdxmGaU3smT6eRXa,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_PART_128.md,CRIADO,md,90 — Material bruto (só ideias)
1-iI1BOl6l5qIXKeBMzv1hjkYmFmN0PpS,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
16jERTcFOpHSSeXoAwfQQ8A9jApyBpz0D,LEI Nº 17.104 DE 30 DE MAIO DE 2019 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1MGJf-X9GZcBeKMDfUKWtgq06Nu5Chpy2,LEI Nº 17.202 DE 16 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal (1)_PART_010.md,CRIADO,md,90 — Material bruto (só ideias)
1seTjn-ryU1ZRPvbrVgmwnAilVcr3AE9l,LEI Nº 17.202 DE 16 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal (1)_PART_023.md,CRIADO,md,90 — Material bruto (só ideias)
1t1OraGlo9wSlqjVa-PcBdpdc84sqcRNw,LEI Nº 17.202 DE 16 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal (1)_PART_030.md,CRIADO,md,90 — Material bruto (só ideias)
1ScBJ3w6xFPzC3SJk-k4R6koXOnr4kzaQ,LEI Nº 17.202 DE 16 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal (1)_PART_033.md,CRIADO,md,90 — Material bruto (só ideias)
1o62TIoEmqzmJJO03nY9-zli3dLs9JFwL,LEI Nº 17.202 DE 16 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal (1)_PART_036.md,CRIADO,md,90 — Material bruto (só ideias)
1Q4wHQlhKs87tPbiLO7ILMOg5_BNSL0Zm,LEI Nº 17.202 DE 16 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal (1)_PART_040.md,CRIADO,md,90 — Material bruto (só ideias)
1vDdm1zQ3r4xA90ResaDtrKaBRI5Njrzq,LEI Nº 17.202 DE 16 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
15Kvg9LYk4vxmNejTT340Ojnu9e1HEeKk,LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal (1)_PART_001.md,CRIADO,md,90 — Material bruto (só ideias)
1t3R7wrCW4WrU9lQtv3x-PpTV78N8adv5,LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal (1)_PART_004.md,CRIADO,md,90 — Material bruto (só ideias)
1zi2QRo44lv_TtchDALNSgTT0ykRJTuY9,LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal (1)_PART_008.md,CRIADO,md,90 — Material bruto (só ideias)
1I8Tz22kIKvMNzNxSKgH4RtXGLjTaEIJM,LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal (1)_PART_012.md,CRIADO,md,90 — Material bruto (só ideias)
1YB7fnXkWU2hotKZ8aPFH6EOd9JivSFd5,LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal (1)_PART_015.md,CRIADO,md,90 — Material bruto (só ideias)
1iEFwIWaVWlhEKPN7a0QBKGOtaCkhCvz5,LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal (1)_PART_018.md,CRIADO,md,90 — Material bruto (só ideias)
1VZxgXegiM8zJZcc7eAkxO_inVZUqS0iB,LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal (1)_PART_021.md,CRIADO,md,90 — Material bruto (só ideias)
1YlafhSPNs3KcPX_-G4HXre375XjhkbtF,LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal (1)_PART_027.md,CRIADO,md,90 — Material bruto (só ideias)
1tOi-pTIqs0B1XOlrxg1Rm74ST7TWsbqh,LEI Nº 17.733 DE 11 DE JANEIRO DE 2022 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1-ibE3oTDsj48GwXw3-nqm6vI9qAegtY-,LEI Nº 17.844 DE 14 DE SETEMBRO DE 2022 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1H6vRrQID_63EWwYnbOAJRzu5E_mGXKi1,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_001.md,CRIADO,md,90 — Material bruto (só ideias)
1DRgPIFWpo7uvSeCCWFaadUy9PfDDz6SP,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_004.md,CRIADO,md,90 — Material bruto (só ideias)
12YdffnQHIeRDC5nt4D50vRks5rDI4gRF,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_015.md,CRIADO,md,90 — Material bruto (só ideias)
1Fjf0PKk3G6Qd-z-qKWEjF-B1o11TxG60,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_018.md,CRIADO,md,90 — Material bruto (só ideias)
1oVVvIsI-dWMQw0QmvNVp4St85PtFWcC-,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_021.md,CRIADO,md,90 — Material bruto (só ideias)
1B8h38yM3NS-vjq33nufMV9786YA-gZWI,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_027.md,CRIADO,md,90 — Material bruto (só ideias)
1MhA_5C741EZHavhHAqanTV47ozRTxPPy,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_030.md,CRIADO,md,90 — Material bruto (só ideias)
1IrfgMepIdP1wzMqP6G00nhMI4SOm5-Ni,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_033.md,CRIADO,md,90 — Material bruto (só ideias)
1jJfXKY-o55LHKTcbZW9IBwlfgyckupub,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_036.md,CRIADO,md,90 — Material bruto (só ideias)
1VOHgQDhA3J79ecaS66QN_tSlUwe4lJjW,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_039.md,CRIADO,md,90 — Material bruto (só ideias)
1Cmng6nzyGCHPTSjXk3ISkuiCS2c7bjh9,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_057.md,CRIADO,md,90 — Material bruto (só ideias)
1nsIy5gtnOsAaHwRDunLQgJ0ErdCxhUXZ,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_060.md,CRIADO,md,90 — Material bruto (só ideias)
1vfIEZB4IhItdcQUdjodqu5VmHLGFl63G,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_067.md,CRIADO,md,90 — Material bruto (só ideias)
1FYnwzepYwSbFj03_YOoFQzky8SB9dmZ0,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_077.md,CRIADO,md,90 — Material bruto (só ideias)
1fM9ivkcg3Cpvv41ebC7xcZaF28HBqxFU,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_080.md,CRIADO,md,90 — Material bruto (só ideias)
1RnsMMYyXdaGyZlklB_CM9WLLPLSf5dqh,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_083.md,CRIADO,md,90 — Material bruto (só ideias)
1uDb5qJ9uKb1VdXLLIRKdg0pUeI6Z7_62,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_087.md,CRIADO,md,90 — Material bruto (só ideias)
1JIlKWNEB4PB7uxldSA-7H3aa29jKtUmz,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_090.md,CRIADO,md,90 — Material bruto (só ideias)
1ckXxeQRfOajywG6IATLNp0qZl16MUn0b,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_094.md,CRIADO,md,90 — Material bruto (só ideias)
1DvRYsnn2p3OlCldpXdZdEXHxJvWuAeB-,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_102.md,CRIADO,md,90 — Material bruto (só ideias)
1HVAI1Pma7XuqQ0x8hx_8pd2edvWkIisp,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_106.md,CRIADO,md,90 — Material bruto (só ideias)
1IlWOnkJ3Dr86L6mqYovkoWCOQesr7Ffs,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_112.md,CRIADO,md,90 — Material bruto (só ideias)
10pRsvn8m1-Hz3U0_zvvLxF2DFsxv-BV9,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_116.md,CRIADO,md,90 — Material bruto (só ideias)
1mY0oOcORVxoubaOrg41-3rr5wf3N1Lfh,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_119.md,CRIADO,md,90 — Material bruto (só ideias)
1Rmc1YZK877t_1e_qyADTDws9h06hOWys,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_123.md,CRIADO,md,90 — Material bruto (só ideias)
1VtSb8DhPg_nAATBGQLhhaj0VFLobFDGs,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_130.md,CRIADO,md,90 — Material bruto (só ideias)
1KmWnfWn2NH2EmQRa8RHZo_xomx1MhSHV,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_133.md,CRIADO,md,90 — Material bruto (só ideias)
1qpYpoN_UbOAQho5oz_e6tpFMIlgXgXZE,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_136.md,CRIADO,md,90 — Material bruto (só ideias)
10KqVRAahZ-EjbM9L8GsliH-Az3bWWbTF,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_140.md,CRIADO,md,90 — Material bruto (só ideias)
1H9aXR3pyXm9K1IHuQVeE9rn0amNixMIa,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_143.md,CRIADO,md,90 — Material bruto (só ideias)
1zQ0MVdLC_BKeMfKmp_dfGdauGP1QRb2o,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_152.md,CRIADO,md,90 — Material bruto (só ideias)
14fqNRhZHsyG1lqAiXP7B1GtKYMu4QAMm,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_175.md,CRIADO,md,90 — Material bruto (só ideias)
18DoSXLM12MIicpRsKARdjGsNkjLcBps0,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_178.md,CRIADO,md,90 — Material bruto (só ideias)
1gWFNpkiHtrSZC8E2XuivAz6CiTUHyANr,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_PART_193.md,CRIADO,md,90 — Material bruto (só ideias)
1Y2_pfEfBV6pe87OYg5JCtLZBxfozXL8x,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1w4yAnDjNm6ZR_lVbpxVA9EFhLKkSVd8z,LEI Nº 18.081 DE 19 DE JANEIRO DE 2024 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1levcCALRCWz8VBc_JUVIJCWi4MLRz4jP,LEI Nº 18.298 DE 17 DE SETEMBRO DE 2025 « Catálogo de Legislação Municipal_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1EyzQ9O6HTbiUSBgotHYBun_haesZHGC_,LOTES_Parte_1_IA.csv,CRIADO,csv,90 — Material bruto (só ideias)
1Ze3bOM75N2FmgNYya9kntyL4boRQRCYF,LOTES_Parte_2_IA.csv,CRIADO,csv,90 — Material bruto (só ideias)
1nWjbPVvpWuis9t576Cw_pSTQurmU0swV,LOTES_Parte_3_IA.csv,CRIADO,csv,90 — Material bruto (só ideias)
1qeMNZTRj8itKc-6V3_T0uHcn_wDEY0iP,LOTES_Parte_4_IA.csv,CRIADO,csv,90 — Material bruto (só ideias)
1zQeOweWGTpizppN8owIv_p1qh4EH6jio,LOTES_Parte_5_IA.csv,CRIADO,csv,90 — Material bruto (só ideias)
1dn9DuaIV12O4CbGs3-twTiANiE4W7QPn,Lei nº 11.428_PART_031.md,CRIADO,md,90 — Material bruto (só ideias)
1v3WpjIl0jZv5fOfWdgULRmWgVJ-9HDmg,MAPA 1 da Lei 18.177_2024 .md,CRIADO,md,90 — Material bruto (só ideias)
1spaDF6h3q4QhZ5286gkMsRO_yZAsGLVA,MAPA da Lei nº 18081_2024.md,CRIADO,md,90 — Material bruto (só ideias)
