segmento,estado_venda,nome_bem,endereco_mestre,distrito,proprietario,tipo_zepec,esfera,m2_ja_transferido,pcpt_m2,saldo_pcpt_m2,preco_proxy_brl,zona,ca_basico,fi_aplicado,regime_pcpt,qualidade_estimativa,area_terreno_m2,v_outorga_m2_q14,pendencia_calculo,status_fundurb,intercorrencia_fundurb,data_ref,sql_mestre
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Conjunto São Joaquim – Pirapitingui / Igepac Liberdade,"Rua Pirapitingui, 44",Liberdade,,tombado,municipal,,67.20,67.20,246229.54,ZC,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,56,3664.13,OK (Atc+CAbás+V) — cálculo completo,,,2019-11-09,0330160032
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Conjunto São Joaquim – Pirapitingui / Igepac Liberdade,"Rua Galvão Bueno, 516",Liberdade,,tombado,municipal,,144.00,144.00,536266.08,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,120,3724.07,OK (Atc+CAbás+V) — cálculo completo,,,2019-11-09,0330210415
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Conjunto São Joaquim – Pirapitingui / Igepac Liberdade,"Rua Taguá, 209, 235",Liberdade,,tombado,municipal,,552.00,552.00,1779344.40,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,460,3223.45,OK (Atc+CAbás+V) — cálculo completo,,,2019-11-09,0330210001
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Conjunto São Joaquim – Pirapitingui / Igepac Liberdade,"Rua Taguá, 364",Liberdade,,tombado,municipal,,367.20,367.20,1444719.02,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,306,3934.42,OK (Atc+CAbás+V) — cálculo completo,,,2019-11-09,0330170020
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Conjunto São Joaquim – Pirapitingui / Igepac Liberdade,"Rua Pirapitingui, 72",Liberdade,,tombado,municipal,,396.00,396.00,1450995.48,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,330,3664.13,OK (Atc+CAbás+V) — cálculo completo,,,2019-11-09,0330160028
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,E.e.p.s.g. Presidente Roosevelt / Obra de Paulo Mendes da Rocha / 1968 - Item 113 / Eepg Campos Sales,"Rua São Joaquim, 320",Liberdade,,tombado,municipal,,3132.00,3132.00,10607457.60,ZEU,1,0.9,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,3480,3386.80,OK (Atc+CAbás+V) — cálculo completo,,,2019-02-26,0330220135
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eepg Campos Sales  / Escolas Primeira República,"Rua São Joaquim, 288",Liberdade,,tombado,municipal+estadual,,4049.50,4049.50,13714846.60,ZEU,1,0.7,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,5785,3386.80,OK (Atc+CAbás+V) — cálculo completo,,,2014-12-24,0330220051
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade,"Rua Castro Alves, 15, 17",Liberdade,,tombado,municipal,,222.00,222.00,665516.04,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,185,2997.82,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0330140011
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade,"Rua Santana do Paraíso, 48",Liberdade,,tombado,municipal,,82.80,82.80,279745.60,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,69,3378.57,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0330130126
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade,"Rua Castro Alves, 9, 11",Liberdade,,tombado,municipal,,195.60,195.60,586373.59,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,163,2997.82,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0330140010
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade,"Rua Castro Alves, 19, 21",Liberdade,,tombado,municipal,,246.00,246.00,737463.72,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,205,2997.82,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0330140012
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade,"Rua Barão de Iguape, 113",Liberdade,,tombado,municipal,,312.00,312.00,1230103.68,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,260,3942.64,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0050670017
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade,"Rua Santana do Paraíso, 52",Liberdade,,tombado,municipal,,76.80,76.80,259474.18,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,64,3378.57,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0330130127
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade,"Rua Santana do Paraíso, 38",Liberdade,,tombado,municipal,,82.80,82.80,279745.60,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,69,3378.57,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0330130124
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade,"Rua Santana do Paraíso, 42",Liberdade,,tombado,municipal,,82.80,82.80,279745.60,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,69,3378.57,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0330130125
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade,"Rua Castro Alves, 25, 27",Liberdade,,tombado,municipal,,276.00,276.00,827398.32,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,230,2997.82,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0330140013
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade / Centro Cultural São Paulo,"Rua Vergueiro, 1000",Liberdade,,tombado,municipal,,5075.40,5075.40,20159590.31,ZEU,1,0.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,25377,3972.02,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0381160001
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade / Condomínio Edifício Jahu,"Largo da Pólvora, 96",Liberdade,,tombado,municipal,,,,,ZEU,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2019-09-25,0050610000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Liberdade-vergueiro / Igepac Liberdade / Igreja Santo Agostinho,"Praça Santo Agostinho, 37",Liberdade,,tombado,municipal,,1836.00,1836.00,7519172.76,ZEU,1,1.0,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,1836,4095.41,OK (Atc+CAbás+V) — cálculo completo,,,2019-09-25,0380050038
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Tamandare / Igepac Liberdade,"Rua Galvão Bueno, 859, 875, 514",Liberdade,,tombado,municipal,,,,,ZEU,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2025-07-17,0330230000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Tamandare / Igepac Liberdade,"Rua Castro Alves, 203, 1062, 1066",Liberdade,,tombado,municipal,,162.00,162.00,485646.84,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,135,2997.82,OK (Atc+CAbás+V) — cálculo completo,,,2025-07-17,0330140035
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Tamandare / Igepac Liberdade,"Rua Castro Alves, 189, 191, 197, 199",Liberdade,,tombado,municipal,,332.40,332.40,996475.37,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,277,2997.82,OK (Atc+CAbás+V) — cálculo completo,,,2025-07-17,0330141006
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Tamandare / Igepac Liberdade,"Rua Tamandaré, 304",Liberdade,,tombado,municipal,,1253.00,1253.00,4607356.18,ZEU,1,1.0,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,1253,3677.06,OK (Atc+CAbás+V) — cálculo completo,,,2025-07-17,0330230450
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Tamandare / Igepac Liberdade,"Rua Tamandaré, 174, 188, 893, 903, 907, 911, 921",Liberdade,,tombado,municipal,,,,,ZEU,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2025-07-17,0330240000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Tamandare / Igepac Liberdade,"Rua Castro Alves, 163",Liberdade,,tombado,municipal,,509.00,509.00,1525890.38,ZEU,1,1.0,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,509,2997.82,OK (Atc+CAbás+V) — cálculo completo,,,2025-07-17,0330140095
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Tamandare / Igepac Liberdade,"Rua Castro Alves, 177, 177",Liberdade,,tombado,municipal,,504.00,504.00,1510901.28,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,420,2997.82,OK (Atc+CAbás+V) — cálculo completo,,,2025-07-17,0330140031
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Eixo Tamandare / Igepac Liberdade,"Rua Tamandaré, 1008",Liberdade,,tombado,municipal,,700.00,700.00,2505664.00,ZEU,1,1.0,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,700,3579.52,OK (Atc+CAbás+V) — cálculo completo,,,2025-07-17,0330141014
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Escola Municipal de Educação Bilíngue Para Surdos Helen Keller,"Rua Pedra Azul, 314",Liberdade,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,182000,2590.04,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2019-04-10,0340460085
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Hospital A. C. Camargo / Hospital Central do Câncer / Obra de Rino Levi e Roberto Cerqueira César - 1947 / Item 18,"Rua Professor Antônio Prudente, 211, 764, 842, 874, 876",Liberdade,,tombado,municipal,,4123.20,4123.20,10592047.25,ZEU,1,0.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,20616,2568.89,OK (Atc+CAbás+V) — cálculo completo,,,2018-09-14,0330151462
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Cambuci / Antigo Almoxarifado do Inss,"Praça Nina Rodriguez, 62",Liberdade,,tombado,municipal,,4155.20,4155.20,7163357.04,ZEIS-5,1,0.7,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,5936,1723.95,OK (Atc+CAbás+V) — cálculo completo,,,2018-03-29,0040310001
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade / Largo Nossa Senhora da Conceição,Largo da Conceição,Liberdade,,tombado,municipal,,336.00,336.00,2115220.80,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,280,6295.30,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330020001
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade / Largo do Redentor,Largo do Redentor,Liberdade,,tombado,municipal,,270.00,270.00,1391642.10,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,225,5154.23,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330050002
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 /  Anexo I - Item 42,"Rua Bueno de Andrade, 594, 598, 245, 249",Liberdade,,tombado,municipal,,180.00,180.00,721733.40,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,150,4009.63,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330470065
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 60,"Rua Bueno de Andrade, 887",Liberdade,,tombado,municipal,,144.00,144.00,415101.60,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,120,2882.65,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460002
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 244",Liberdade,,tombado,municipal,,57.60,57.60,139777.34,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,48,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460115
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 270",Liberdade,,tombado,municipal,,57.60,57.60,139777.34,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,48,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460132
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 12",Liberdade,,tombado,municipal,,164.40,164.40,398947.84,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,137,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460123
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 272",Liberdade,,tombado,municipal,,60.00,60.00,145601.40,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,50,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460133
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 10",Liberdade,,tombado,municipal,,120.00,120.00,291202.80,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,100,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460122
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 2",Liberdade,,tombado,municipal,,144.00,144.00,349443.36,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,120,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460118
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 8",Liberdade,,tombado,municipal,,120.00,120.00,291202.80,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,100,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460121
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 5",Liberdade,,tombado,municipal,,120.00,120.00,291202.80,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,100,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460127
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 1",Liberdade,,tombado,municipal,,120.00,120.00,291202.80,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,100,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460129
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 11",Liberdade,,tombado,municipal,,120.00,120.00,291202.80,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,100,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460124
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 4",Liberdade,,tombado,municipal,,98.40,98.40,238786.30,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,82,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460119
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 278",Liberdade,,tombado,municipal,,57.60,57.60,139777.34,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,48,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460134
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 252",Liberdade,,tombado,municipal,,61.20,61.20,148513.43,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,51,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460117
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 242",Liberdade,,tombado,municipal,,57.60,57.60,139777.34,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,48,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460114
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 250",Liberdade,,tombado,municipal,,57.60,57.60,139777.34,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,48,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460116
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 264",Liberdade,,tombado,municipal,,57.60,57.60,139777.34,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,48,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460131
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 262",Liberdade,,tombado,municipal,,57.60,57.60,139777.34,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,48,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460130
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 234",Liberdade,,tombado,municipal,,58.80,58.80,142689.37,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,49,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460113
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 6",Liberdade,,tombado,municipal,,120.00,120.00,291202.80,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,100,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460120
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 7",Liberdade,,tombado,municipal,,120.00,120.00,291202.80,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,100,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460126
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I -  Item 62,"Rua Tenente Azevedo, 256, 9",Liberdade,,tombado,municipal,,67.20,67.20,163073.57,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,56,2426.69,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460973
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 38,"Rua Pires da Mota, 288, 290",Liberdade,,tombado,municipal,,261.60,261.60,798063.12,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,218,3050.70,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330320054
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 38,"Rua Pires da Mota, 266, 274",Liberdade,,tombado,municipal,,183.60,183.60,560108.52,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,153,3050.70,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330320055
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 38,"Rua Pires da Mota, 274",Liberdade,,tombado,municipal,,126.00,126.00,384388.20,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,105,3050.70,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330320056
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 38,"Rua Pires da Mota, 266",Liberdade,,tombado,municipal,,182.40,182.40,556447.68,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,152,3050.70,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330320057
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 39,"Rua Pires, 254, 574",Liberdade,,tombado,municipal,,118.80,118.80,362423.16,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,99,3050.70,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330320059
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 40,"Rua Bueno de Andrade, 565, 200, 202, 206",Liberdade,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,180,2793.34,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2016-09-20,0330330015
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 41-a,"Rua Pires da Mota, 215",Liberdade,,tombado,municipal,,81.60,81.60,193511.14,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,68,2371.46,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460053
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 41-b,"Rua Bueno de Andrade, 601, 603",Liberdade,,tombado,municipal,,252.00,252.00,726427.80,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,210,2882.65,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330460971
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 43,"Rua Bueno de Andrade, 467",Liberdade,,tombado,municipal,,342.00,342.00,955322.28,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,285,2793.34,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330330001
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 44,"Rua Pires da Mota, 110",Liberdade,,tombado,municipal,,1077.00,1077.00,2826177.24,ZM,1,1.0,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,1077,2624.12,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330330024
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 45,"Rua Jenner, 34",Liberdade,,tombado,municipal,,312.00,312.00,916621.68,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,260,2937.89,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330330029
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 46,"Largo Nossa Senhora da Conceição, 85",Liberdade,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,405,2708.73,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2016-09-20,0330350013
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 47,"Rua dos Parecis, 115",Liberdade,,tombado,municipal,,564.00,564.00,1588703.40,ZM,1,1.0,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,564,2816.85,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330350032
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 47,"Rua dos Parecis, 127, 131, 135",Liberdade,,tombado,municipal,,,,,ZM,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2016-09-20,0330350000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 48,"Rua Scuvero, 224",Liberdade,,tombado,municipal,,472.80,472.80,1214571.19,ZM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,394,2568.89,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330350048
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 49,"Rua Scuvero, 133",Liberdade,,tombado,municipal,,800.00,800.00,2158528.00,ZM,1,1.0,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,800,2698.16,OK (Atc+CAbás+V) — cálculo completo,,,2016-09-20,0330400005
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igepac Liberdade 2 / Anexo I - Item 49,"Rua Scuvero, 11",Liberdade,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,378,2305.65,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2016-09-20,0330400006
