
,"Conforme o §5° do art. 6º do Decreto Municipal nº 57.536 de 15 de dezembro de 2016 a Coordenadoria de Legislação de Uso e Ocupação do Solo (DEUSO) disponibiliza a lista a seguir contém as declarações de potencial cosntrutivo passíveis de transferência disponíveis. Estas são as Declarações emitidas e disponíveis para utilização da transferência de potencial construtivo mediante a solicitação de emissão de Certidão de Potencial Construtivo Passível de transferência e , portanto são consideradas válidas e disponíveis até emissão do despacho dessa Coordenadoria, para os devidos fins, conforme consolidadação efetuada em Agosto de 2025.",,,,,,,,,
,EXTRATO INFORMATIVO DECLARAÇÕES DE POTENCIAL CONSTRUTIVO PASSÍVEIS DE TRANSFERÊNCIA EMITIDAS,,,,,,,,,
,N. processo,SQ,Lote,Endereço,Distrito,N. Declaração,Data publicação,Ano publicação,Situação,Status Declaração
,6068.2023/0005130-8,006044,0066-7,"R Treze de Maio, 112",Sé,0530/23,45126,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0006272-3,007044,0003-0,"R Marquês de Itu, 968",Sé,0442/22,44895,2022,DOCUMENTAL,DISPONÍVEL
,6068.2022/0002199-7,009044,0018-2,"R Martiniano de Carvalho, 368",Bela Vista,0443/23,45055,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0011690-4,005044,0014-2,"R Santa Luzia, 31",Sé,0512/23,45131,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0001891-0,021014,0039-1,"R Ministro de Godoi, 101 e 109",Perdizes,0445/22,45013,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0007876-1,009008,0023-2,"R Major Diogo, 616",Bela Vista,0533/23,45231,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0004335-4,011123,"0118-6, 0119-4, 0120-8, 0121-6, 0122-4, 0123-2, 0124-0, 0125-9, 0126-7, 0127-5, 0128-3, 0129-1, 0130-5, 0131-3, 0132-1, 0133-1, 0134-8, 0135-6, 0136-4, 0137-2, 0138-0, 0139-9, 0140-2, 0141-0, 0142-9, 0143-7, 0144-5, 0145-3, 0146-1, 0147-1, 0148-8, 0149-6 ","R Pará, 222",Sé,0448/23,45013,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0001355-2,078519,0102-2,"Av Otaviano Alves de Lima, s/n",São Domingos,0449/23,45090,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0008506-5,005014,0006-0,"R Quintino Boicaiuva, 148 a 182",Sé,0450/23,45090,2023,DOCUMENTAL,DISPONÍVEL
,6068.2024/0013124-9,005014,0006-0,"R Quintino Boicaiuva, 148 a 182",Sé,0450/23 - 2ªvia,45677,2025,DOCUMENTAL,DISPONÍVEL
,6068.2022/0008057-8,008070,0039-6,"Al Barão de Limeira, 44",República,0451/23,45205,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0008048-9,006007,"0250-2, 0986-8, 0252-9, 0253-7, 0254-5, 0255-3, 0256-1, 0257-1, 0258-8, 0259-6, 0260-1, 0261-8, 0262-6, 0263-4, 0264-2, 0265-0, 0266-9, 0267-7, 0268-5, 0269-3, 0270-7, 0271-5, 0273-1, 0247-2, 0248-0","Pç da República, 32",Sé,0454/23,45131,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0002371-0,009016,1113-1,"R Pamplona, 145",Bela Vista,0526/23,45411,2024,DOCUMENTAL,DISPONÍVEL
,6068.2023/0003097-1,009019,0024-9,"Rua dos Franceses, 518",Bela Vista,0517/23,45205,2023,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002412-4,006007,0015-1,"R Sete de Abril, 309 X R Basilio da Gama, 165",República,0556/24,45609,2024,DOCUMENTAL,DISPONÍVEL
,6068.2022/0011549-5,009020,0025-1,"R dos Ingleses, 160",Bela Vista,0463/23,45229,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0011810-9,006056,0076-7,"R Japurá, 346",República,0457/23,45090,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001294-9,001023,0149-2,"Rua Mauá, 892",Sé,0464/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001297-3,001023,0150-6,"Rua Mauá, 886",Sé,0465/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001298-1,001023,0151-4,"Rua Mauá, 878",Sé,0466/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001301-5,001023,0152-2,"Rua Mauá, 872",Sé,0467/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001306-6,001023,0153-0,"Rua Mauá, 866",Sé,0468/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2022/0012054-5,001023,0162-1,"Rua Mauá, 836 - casa 10",Sé,0469/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001293-0,001023,0163-8,"Rua Mauá, 842 - casa 19",Sé,0470/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6068.2023/0001295-7,001023,0165-4,"Rua Mauá, 842 - casa 23",Sé,0471/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001299-0,001023,0166-2,"Rua Mauá, 842 - casa 25",Sé,0472/23,45579,2024,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001300-7,001023,0167-0,"Rua Mauá, 836 e 842 - casa 27",Sé,0473/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001305-8,001023,0169-7,"Rua Mauá, 836 e 842 - casa 29A",Sé,0474/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001307-4,001023,0170-0,"Rua Mauá, 842 - casa 31",Sé,0475/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001315-5,001023,0171-9,"Rua Mauá, 842 - casa 33",Sé,0476/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001312-0,001023,0172-7,"Rua Mauá, 842 - casa 35",Sé,0478/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001317-1,001023,0173-5,"Rua Mauá, 842 - casa 37",Sé,0479/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001313-9,001023,0174-3,"Rua Mauá, 842 - casa 39",Sé,0480/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6068.2023/0001311-2,001023,0175-1,"Rua Mauá, 842 - casa 41",Sé,0481/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001308-2,001023,0176-1,"Rua Mauá, 842 - casa 43",Sé,0482/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001303-1,001023,0177-8,"Rua Mauá, 836 e 842 - casa 45",Sé,0483/23,45068,2023,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002483-3,001023,0154-9,"Rua Mauá, 842 - casa 26",Sé,0562/24,46923,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002482-5,001023,0155-7,"Rua Mauá, 842 - casa 24",Sé,0560/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002480-9,001023,0156-5,"Rua Mauá, 842 - casa 22",Sé,0559/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002481-7,001023,0157-3,"Rua Mauá, 842 - casa 20",Sé,0558/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002478-7,001023,0158-1,"Rua Mauá, 842 - casa 18",Sé,0561/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002476-0,001023,0159-1,"Rua Mauá, 842 - casa 16",Sé,0564/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002472-8,001023,0160-3,"Rua Mauá, 842 - casa 14",Sé,0565/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002474-4,001023,0161-1,"Rua Mauá, 842 - casa 12",Sé,0566/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002479-5,001023,0164-6,"Rua Mauá, 842 - casa 21",Sé,0567/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002484-1,001023,0168-9,"Rua Mauá, 842 - casa 29",Sé,0563/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001962-5,021028,0059-8,"Rua Dona Germanie Burchard, 458",Barra Funda,0486/23,45090,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0001963-3,095089,0001-6,"AV BERTA WAITMAN, 315 ",Socorro,0496/23,45092,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0002608-7,003006,00002-1,"R DO CARMO, 239",Sé,0484/23,45131,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0002885-3,095027,0003-1,"AV. ATLANTICA, 4308, 4900 E 5300 ",Socorro,0490/23,45208,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0005182-0,002059,0047-1,"RUA ROBERTO SIMONSEN, 94 e 98",Sé,0513/23,45205,2023,DOCUMENTAL,DISPONÍVEL
,6068.2023/0005887-6,009051,1589-9,"ALAMEDA JOAQUIM EUGENIO DE LIMA, 155",Bela Vista,0520/23,45426,2024,DOCUMENTAL,DISPONÍVEL
,6068.2023/0009823-1,109063,0002-8,"Av Nova Cantareira, 5816",Tremembé,0541/23,45399,2024,DOCUMENTAL,DISPONÍVEL
,6068.2023/0010252-2,001080,"0201-2, 0202-0, 0203-9, 0204-7, 0205-5, 0206-3, 0207-1","R Líbero Badaró, 332, 336
",Sé,0544/24,45477,2024,DOCUMENTAL,DISPONÍVEL
,6068.2023/0010576-9,042077,0011 -0,"Rua Domingos de Morais, 2463",Vila Mariana,0553/24,45450,2024,DOCUMENTAL,DISPONÍVEL
,6068.2023/0011430-0,001050,0005-1,"Rua Florêncio de Abreu, 134 e 136",Sé,0542/23,45450,2024,DOCUMENTAL,DISPONÍVEL
,6068.2023/0011649-3,009038,0079-9 ,"Rua dos Ingleses, 267",Bela Vista,0546/24,45450,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0000573-1,040088,0053-0,"Rua Cipriano Barata, 1962, 1964, 1986, Rua Brigadeiro Jordão, 332, 340",Ipiranga,0552/24,45609,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0001757-8,013074,0001-9,"Praça Nossa Senhora do Brasil, s/n; R. Colômbia, 512",Jardim Paulista,0557/24,45527,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002625-9,001086,0003-3,"Rua do Tesouro, 27 e 29",Sé,0569/24,45511,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0002758-1,009019,0083-4,"Rua Almirante Marques de Leão, 815",Bela Vista,0571/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0003339-5,005035,0058-5,"R. Asdrubal do Nascimento, 450 e 454",Bela Vista,0572/24,45527,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0003533-9,005028,0018-6,"Pç Dr. João Mendes, 149, 151, 155, 157, 161",Sé,0570/24,45527,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0004688-8,001083,0021-8,"Rua Quinze de Novembro, 268",Sé,0568/24,45462,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0007328-1,083046,0001-3,"Largo dos Pinheiros, s/n",Pinheiros,0575/24,45552,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0007838-0,009041,0026-1,"Av. Brigadeiro Luis Antônio, 1424, 1432",Bela Vista,0577/24,45579,2024,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6068.2024/0007840-2,009041,0027-8,"Av. Brigadeiro Luis Antônio, 1434, 1444",Bela Vista,0579/24,45590,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0008738-0,009018,0088-0,"Rua Doutor Seng, 52",Bela Vista,0581/24,45700,2025,DOCUMENTAL,DISPONÍVEL
,6068.2024/0009244-8,014023,0001-8,"Rua Honduras, 1300 - 1400",Jardim Paulista,0587/24,45677,2025,DOCUMENTAL,DISPONÍVEL
,6068.2024/0009921-3,011008,0010-7,"Rua Professor Alfonso Bovero, 52",Perdizes,0585/24,45700,2025,DOCUMENTAL,DISPONÍVEL
,6068.2024/0009967-1,020063,0022-9,"Rua Doutor Gabriel dos Santos, 211",Santa Cecília,0586/24,45631,2024,DOCUMENTAL,DISPONÍVEL
,6068.2024/0010204-4,006038,0004-1,"Rua Santo Antônio, 529",República,0588/24,45674,2025,DOCUMENTAL,DISPONÍVEL
,6068.2024/0011109-4,007090,0009-1,"Rua Araujo, 216",República,0590/24,45677,2025,DOCUMENTAL,DISPONÍVEL
,6068.2024/0011703-3,007057,0371-1,"Rua General Jardim, 522",Sé,0591/25,45735,2025,DOCUMENTAL,DISPONÍVEL
,6068.2024/0012270-3,010050,0033-6,"Rua Bela Cintra, 954",Consolação,0589/24,45698,2025,DOCUMENTAL,DISPONÍVEL
,6068.2024/0013545-7,006015,0024-5,"Rua Marconi, 19 a 25 E  Rua Sete de Abril 204 a 210",República,0593/25,45735,2025,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,6068.2024/0012021-2,009.018,0086-4,"Rua Doutor Seng, 42",Bela Vista,0592/25,45735,2025,DOCUMENTAL,DISPONÍVEL
,6068.2025/0001088-5,001023,0001-1,"Rua Florêncio de Abreu, 714, 720, 726 esquina Rua Paula Sousa, ",Sé,0598/25,45810,2025,DOCUMENTAL,DISPONÍVEL
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,"São Paulo, Agosto de 2025.",,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
