bp_nome,bp_setor,bp_quadra,bp_lote,bp_cond,bp_compres,bp_condeph,bp_iphan,bp_enderec,bp_link,bp_uso,bp_loteobs,bp_zepec,bp_tombant,bp_dia_mun,bp_ano_mun,bp_dia_est,bp_ano_est,bp_dia_uni,bp_ano_uni,bp_tipo,bp_tpcateg,bp_categor,bp_status,bp_distrit,bp_subpref,bp_proconp,bp_procond,bp_proipha,bp_obscomp
BAIRRO DE SANTA IFIGÊNIA / REVISÃO (ACRÉSCIMO 2009),008,067,0066,00,não consta,Proc. SC 24.507/86,não consta,"R DOS GUSMÕES, 208, 210",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,"0066, 0054 (c), 0042 (c)",ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,088,0215,00,não consta,Proc. SC 24.507/86,não consta,"R AURORA, 323, 333",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,094,0019,00,não consta,Proc. SC 24.507/86,não consta,"R SANTA IFIGÊNIA, 176, 180",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO,008,067,0073,00,não consta,Proc. SC 24.507/86,não consta,"R DO TRIUNFO, 253",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO,008,067,0074,00,não consta,Proc. SC 24.507/86,não consta,"R DO TRIUNFO, 259",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO,008,067,0077,00,não consta,Proc. SC 24.507/86,não consta,"R DO TRIUNFO, 277",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO (ACRÉSCIMO EM 2009),008,067,0065,00,não consta,Proc. SC 24.507/86,não consta,"R DOS GUSMÕES, 214, 218",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,"0065, 0053 (c), 0041 A 0042 (c)",ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
CONDOMÍNIO SANTA JÚLIA / BAIRRO DE SANTA IFIGÊNIA / REVISÃO 2018,001,046,0000,01,não consta,Proc. SC 24.507/86 / REVISÃO 2018,não consta,"AV CÁSPER LÍBERO, 52, 58, 70, 72 C/ R CORONEL BATISTA DA LUZ, 443",https://www.prefeitura.sp.gov.br/cidade/upload/doe201218pdf_1582225697.pdf,IMÓVEL,"0110 A 0116, 0118 A 0122, 0124 A 0127, 0129 A 0138, 0141, 0143 A 0146, 0148 A 0152, 0154, 0155, 0157 A 0164, 0166, 0168, 0169, 0171 A 0175, 0177 A 0188, 0190 A 0193, 0195 A 0213, 0215, 0218 A 0225, 02",ZEPEC-,P,não consta,0,"20/12/2018, pág. 144",2018,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,Proc. SC 24.507/86,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO,008,067,0075,00,não consta,Proc. SC 24.507/86,não consta,"R DO TRIUNFO, 265",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,081,0264,00,não consta,Proc. SC 24.507/86,não consta,"R AURORA, 270, 278, 284",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO,008,067,0069,00,não consta,Proc. SC 24.507/86,não consta,"R DOS GUSMÕES, 196",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,"0069 A 0077, 0068 (c), 0057 (c), 0003 (c), 0041 A 0042 (c)",ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO,008,067,0072,00,não consta,Proc. SC 24.507/86,não consta,"R DO TRIUNFO, 247",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO,008,067,0070,00,não consta,Proc. SC 24.507/86,não consta,"R DO TRIUNFO, 229, 233",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,089,0159,00,não consta,Proc. SC 24.507/86,não consta,"R DOS TIMBIRAS, 144",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),001,044,0361,00,não consta,Proc. SC 24.507/86,não consta,"R CÁSPER LÍBERO, 133, 141",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,073,0100,00,não consta,Proc. SC 24.507/86,não consta,"R DOS GUSMÕES, 421, 429",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,089,0000,05,não consta,Proc. SC 24.507/86,não consta,"R SANTA IFIGÊNIA, 256, 260",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,"0204 A 0215, 0018 (c)",ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,083,0003,00,não consta,Proc. SC 24.507/86,não consta,"R AURORA, 34, 44, 48, 52, 56, 60",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,089,0011,00,não consta,Proc. SC 24.507/86,não consta,"R AURORA, 195",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,073,0124,00,não consta,Proc. SC 24.507/86,não consta,"R DOS GUSMÕES, 457 C/ AV RIO BRANCO, S/N",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,081,0000,05,não consta,Proc. SC 24.507/86,não consta,"R SANTA IFIGÊNIA, 411, 427 C/ R VITÓRIA, 305, 311",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,0182 A 0242,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
IGREJA DA CONSOLAÇÃO / IGREJA NOSSA SENHORA DA CONSOLAÇÃO,006,002,0001,00,RES. 23/2016,não consta,não consta,"R DA CONSOLAÇÃO, 585",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2016%2fdiario%2520oficial%2520cidade%2520de%2520sao%2520paulo%2foutubro%2f01%2fpag_0111_5K0U1UKK7P9UTe816Q4F8SRPFTO.pdf&pag,RELIGIOSO,,ZEPEC-,P,"01/10/16, p. 111 a 112; 24/05/2017, p. 18 (reti-ratificação); 26/06/2019, pp. 19-20 (correção)",0,não consta,0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,2016-0.143.878-4,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),001,027,0002,00,não consta,Proc. SC 24.507/86,não consta,"R BRIGADEIRO TOBIAS, 527",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,P,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,093,0120,00,não consta,Proc. SC 24.507/86,não consta,"AV RIO BRANCO, 228, 234, 236",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,073,0000,01,não consta,Proc. SC 24.507/86,não consta,"R VITÓRIA, 350, 358, 364, 370, 374",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,0037 A 0096,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),001,044,0365,00,não consta,Proc. SC 24.507/86,não consta,"R SANTA IFIGÊNIA, 92",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,088,0231,00,não consta,Proc. SC 24.507/86,não consta,"R DOS TIMBIRAS, 284, 290",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO,008,082,0049,00,não consta,Proc. SC 24.507/86,não consta,"R SANTA IFIGÊNIA, 424",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,"0049, 0028 (c)",ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO 2018,008,065,0036,00,não consta,Proc. SC 24.507/86 / REVISÃO 2018,não consta,"R DOS GUSMÕES, 430, 434",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2018%2fexecutivo%2520secao%2520i%2fdezembro%2f20%2fpag_0001_2480c81f05a9eb5d8f6e0b59a2eda1fa.pdf&pagina=1&data=20/12/2018&c,IMÓVEL,,ZEPEC-,,não consta,0,"20/12/2018, pág. 144",2018,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO 2018,008,065,0037,00,não consta,Proc. SC 24.507/86 / REVISÃO 2018,não consta,"R DOS GUSMÕES, 424, 426",https://www.prefeitura.sp.gov.br/cidade/upload/doe201218pdf_1582225697.pdf,IMÓVEL / CONJUNTO URBANO,,ZEPEC-,P,não consta,0,"20/12/2018, pág. 144",2018,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,Proc. SC 24.507/86 / REVISÃO 2018,não consta,
EDIFÍCIO CONDOMÍNIO GUARATINGUETÁ,006,015,0000,02,RES. 23/2016,não consta,não consta,"R SETE DE ABRIL, 230 A 244",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2016%2fdiario%2520oficial%2520cidade%2520de%2520sao%2520paulo%2foutubro%2f01%2fpag_0111_5K0U1UKK7P9UTe816Q4F8SRPFTO.pdf&pag,IMÓVEL,0247 A 0318,ZEPEC-,P,"01/10/16, p. 111 a 112; 24/05/2017, p. 18 (reti-ratificação); 26/06/2019, pp. 19-20 (correção)",0,não consta,0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,2016-0.143.878-4,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,090,0029,00,não consta,Proc. SC 24.507/86,não consta,"R DOS TIMBIRAS, 14",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO,008,076,0020,00,não consta,Proc. SC 24.507/86,não consta,"R DOS GUSMÕES, 135, 139, 147 C/ R DO TRIUNFO, 192, 194",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),001,053,0229,00,não consta,Proc. SC 24.507/86,não consta,"R SANTA IFIGÊNIA, 33, 37, 39, 41",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,090,0006,00,não consta,Proc. SC 24.507/86,não consta,"R GENERAL COUTO DE MAGALHÃES, 153",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,093,0077,00,não consta,Proc. SC 24.507/86,não consta,"R SANTA IFIGÊNIA, 219, 221, 225, 227 C/ R DOS TIMBIRAS, 209",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA / REVISÃO (ACRESCIDO POS 1986),008,067,0014,00,não consta,Proc. SC 24.507/86,não consta,"R GENERAL OSÓRIO, 25, 31, 35",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),001,044,0051,00,não consta,Proc. SC 24.507/86,não consta,"R SANTA IFIGÊNIA, 78, 80",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),001,044,0000,02,não consta,Proc. SC 24.507/86,não consta,"AV CÁSPER LÍBERO, 87, 93, 99",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,0003 A 0037,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
"BAIRRO DE SANTA IFIGÊNIA / REVISÃO / LUZ DO FAROESTE, DO PESSOAL DO FAROESTE",008,067,0012,00,não consta,Proc. SC 24.507/86,não consta,"R DO TRIUNFO, 301, 305",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT,REPÚBLICA,SÉ,não consta,,não consta,
BAIRRO DE SANTA IFIGÊNIA (INSERIDO NA ÁREA DE ESTUDO),008,081,0244,00,não consta,Proc. SC 24.507/86,não consta,"AV RIO BRANCO, 422",https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2009%2fexecutivo%2520secao%2520i%2fjulho%2f31%2fpag_0039_9V0JGKQTE3QCAeAA7IOVUIDOD4D.pdf&pagina=39&data=31/07/2009&caderno=,IMÓVEL,,ZEPEC-,,não consta,0,"22/03/1986, pág. 44; 31/07/2009, pág. 39 (revisão)",0,não consta,0,TA,,,APT / ESTUDO,REPÚBLICA,SÉ,não consta,,não consta,
