sql,ano_arquivo,data,natureza,valor_transacao,valor_venal_ref
"02104001498","2018","2018-01-15","1.Compra e venda","605000.0",""
"00501601236","2018","2018-01-16","1.Compra e venda","144000.0",""
"01502000660","2018","2018-01-19","1.Compra e venda","2140000.0",""
"00107700591","2018","2018-01-22","1.Compra e venda","260000.0",""
"04009000341","2018","2018-01-21","1.Compra e venda","360000.0",""
"00902201281","2018","2018-01-18","15.Permuta por escritura pública","2666666.67",""
"03301307061","2018","2018-01-16","1.Compra e venda","180000.0",""
"04202501241","2018","2018-01-16","1.Compra e venda","710685.65",""
"00602010251","2018","2018-01-16","1.Compra e venda","300000.0",""
"00103602224","2018","2018-01-16","1.Compra e venda","70000.0",""
"00103602216","2018","2018-01-16","1.Compra e venda","70000.0",""
"03404600231","2018","2018-01-23","1.Compra e venda","1.0",""
"03301308104","2018","2018-01-17","1.Compra e venda","200000.0",""
"03810401013","2018","2018-01-17","1.Compra e venda","103000.5",""
"06916306009","2018","2018-01-17","1.Compra e venda","550000.0",""
"00301501671","2018","2018-01-15","1.Compra e venda","200000.0",""
"02009102932","2018","2018-01-12","1.Compra e venda","1630000.0",""
"00601607058","2018","2018-01-16","1.Compra e venda","50000.0",""
"01000707024","2018","2018-01-23","1.Compra e venda","30000.0",""
"00606403299","2018","2018-01-18","1.Compra e venda","800000.0",""
"01300909870","2018","2018-01-18","1.Compra e venda","324000.0",""
"01109201699","2018","2018-01-15","1.Compra e venda","885000.0",""
"00606410031","2018","2018-01-19","1.Compra e venda","635000.0",""
"01005005303","2018","2018-01-23","1.Compra e venda","5.53",""
"01005005524","2018","2018-01-22","1.Compra e venda","0.83",""
"19601808522","2018","2018-01-19","1.Compra e venda","57851.38",""
"05426004277","2018","2018-01-19","1.Compra e venda","835000.0",""
"07851900042","2018","2018-01-18","1.Compra e venda","615000.0",""
"02001701888","2018","2018-01-17","3.Adjudicação (vinculada a processo de e","416000.0",""
"03110804786","2018","2018-01-22","1.Compra e venda","1600000.0","3.0"
"03303200165","2018","2018-01-18","1.Compra e venda","0.76",""
"04504401959","2018","2018-01-19","1.Compra e venda","270000.0",""
"00906400139","2018","2018-01-19","1.Compra e venda","240000.0",""
"00906400139","2018","2018-01-19","1.Compra e venda","240000.0",""
"00906400139","2018","2018-01-19","1.Compra e venda","240000.0",""
"03710003423","2018","2018-01-16","1.Compra e venda","1750000.0",""
"01111401691","2018","2018-01-25","5.Excesso de meação ou quinhão na partil","4033551.5",""
"00704301350","2018","2018-01-19","1.Compra e venda","1128000.0",""
"19601824471","2018","2018-01-22","1.Compra e venda","300000.0",""
"00605800952","2018","2018-01-18","1.Compra e venda","177500.0",""
"01305904524","2018","2018-01-22","1.Compra e venda","1530000.0",""
"01305904702","2018","2018-01-22","1.Compra e venda","20000.0",""
"00606302433","2018","2018-01-08","1.Compra e venda","365000.0",""
"02701900328","2018","2018-01-18","1.Compra e venda","250000.0",""
"04009000783","2018","2018-01-25","15.Permuta por escritura pública","180000.0",""
"02104004063","2018","2018-01-17","1.Compra e venda","1337500.0",""
"01005009155","2018","2018-01-19","1.Compra e venda","70000.0","1.0"
"00908009399","2018","2018-01-19","1.Compra e venda","329752.0",""
"00405002149","2018","2018-01-22","1.Compra e venda","350000.0",""
"00405002572","2018","2018-01-22","1.Compra e venda","350000.0",""
"00405001703","2018","2018-01-22","1.Compra e venda","184648.78",""
"03304400133","2018","2018-01-16","1.Compra e venda","400000.0",""
"08825901658","2018","2018-01-24","1.Compra e venda","1950000.0",""
"00901608564","2018","2018-01-19","1.Compra e venda","195035.0",""
"06916305487","2018","2018-01-19","17.Resolução da alienação fiduciária por","400062.4",""
"00901610232","2018","2018-01-19","1.Compra e venda","940000.0",""
"19601812521","2018","2018-01-25","1.Compra e venda","250000.0",""
"03304702946","2018","2018-01-22","1.Compra e venda","195000.0",""
"03304707069","2018","2018-01-22","1.Compra e venda","40000.0","40997.0"
"00600101411","2018","2018-01-18","1.Compra e venda","270000.0",""
"03702600957","2018","2018-01-19","1.Compra e venda","7800.0",""
"04204700764","2018","2018-01-20","1.Compra e venda","270000.0",""
"04204700896","2018","2018-01-20","1.Compra e venda","27150.0",""
"04204700896","2018","2018-01-20","1.Compra e venda","27150.0",""
"19601814603","2018","2018-01-04","1.Compra e venda","362000.0",""
"02803707934","2018","2018-01-26","1.Compra e venda","900000.0",""
"02103504933","2018","2018-01-16","1.Compra e venda","1370000.0",""
"06115603277","2018","2018-01-24","1.Compra e venda","373000.0",""
"02303900352","2018","2018-01-24","1.Compra e venda","290000.0",""
"02200613431","2018","2018-01-29","1.Compra e venda","785310.64",""
"00601102797","2018","2018-01-22","1.Compra e venda","210000.0",""
"00101103522","2018","2018-01-23","12.Dação em pagamento por escritura públ","150000.0",""
"05303302385","2018","2018-01-22","1.Compra e venda","215000.0",""
"19601819710","2018","2018-01-23","1.Compra e venda","96446.86",""
"03304003983","2018","2018-01-22","1.Compra e venda","326000.0",""
"03304005481","2018","2018-01-22","1.Compra e venda","73000.0",""
"03304004769","2018","2018-01-22","1.Compra e venda","31000.0",""
"00601201817","2018","2018-01-29","1.Compra e venda","40000.0",""
"00901419478","2018","2016-06-29","3.Adjudicação (vinculada a processo de e","180090.0",""
"01006706828","2018","2018-01-23","1.Compra e venda","586312.0",""
"01005008027","2018","2018-01-23","1.Compra e venda","320000.0","1.0"
"01112402322","2018","2018-01-23","1.Compra e venda","730000.0",""
"02009407245","2018","2018-01-22","1.Compra e venda","330000.0",""
"02009417135","2018","2018-01-22","1.Compra e venda","100000.0",""
"00906400139","2018","2018-01-22","1.Compra e venda","270000.0",""
"00808101048","2018","2018-01-24","1.Compra e venda","155000.0",""
"00502100370","2018","2018-01-29","1.Compra e venda","20000.0",""
"01003702686","2018","2018-01-24","1.Compra e venda","485000.0",""
"00606301674","2018","2018-01-19","1.Compra e venda","345000.0",""
"00405401086","2018","2018-01-24","1.Compra e venda","87575.0",""
"02007304724","2018","2018-01-23","1.Compra e venda","1000000.0",""
"02206500450","2018","2018-01-29","1.Compra e venda","2800000.0",""
"02206500477","2018","2018-01-29","1.Compra e venda","500000.0",""
"02206500493","2018","2018-01-29","1.Compra e venda","500000.0",""
"00806100222","2018","2018-01-23","1.Compra e venda","280000.0",""
"00905115211","2018","2018-01-24","1.Compra e venda","400000.0",""
"00905115831","2018","2018-01-24","1.Compra e venda","23000.0",""
"00600802841","2018","2018-01-24","12.Dação em pagamento por escritura públ","172000.0",""
"03301001701","2018","2018-01-24","1.Compra e venda","1050000.0","4.0"
"01504201663","2018","2018-01-19","1.Compra e venda","465000.0",""
"02104004081","2018","2018-01-30","1.Compra e venda","562098.09",""
"03304618686","2018","2018-01-30","1.Compra e venda","895539.99",""
"02104004136","2018","2018-01-30","1.Compra e venda","446381.48",""
"02104004160","2018","2018-01-30","1.Compra e venda","446381.48",""
"02200615302","2018","2018-01-24","1.Compra e venda","302000.0",""
"00906601721","2018","2018-01-24","1.Compra e venda","860000.0",""
"01500802395","2018","2003-05-09","1.Compra e venda","36799.0",""
"02104004209","2018","2018-01-30","1.Compra e venda","446381.48",""
"02104004217","2018","2018-01-30","1.Compra e venda","446381.48",""
"02104004276","2018","2018-01-30","1.Compra e venda","459180.48",""
"02104004330","2018","2018-01-30","1.Compra e venda","446381.48",""
"02104004357","2018","2018-01-30","1.Compra e venda","471196.99",""
"00602500338","2018","2017-05-26","3.Adjudicação (vinculada a processo de e","294043.0",""
"02104004365","2018","2018-01-30","1.Compra e venda","827732.21",""
"02104004373","2018","2018-01-30","1.Compra e venda","824820.92",""
"02104004144","2018","2018-01-30","1.Compra e venda","446381.48",""
"00604003072","2018","2018-01-24","1.Compra e venda","145000.0",""
"01001402286","2018","2018-01-19","1.Compra e venda","220000.0",""
"00705100391","2018","2017-12-28","1.Compra e venda","366999.99",""
"02102800121","2018","2018-01-18","1.Compra e venda","1660000.0",""
"03302317948","2018","2018-01-24","1.Compra e venda","78600.0",""
"00708501923","2018","2018-01-30","1.Compra e venda","91786.0",""
"06916306440","2018","2017-06-28","4.Arrematação (em leilão ou hasta públic","87557.88",""
"02104004111","2018","2018-01-30","1.Compra e venda","446381.48",""
"00601101634","2018","2017-07-26","3.Adjudicação (vinculada a processo de e","4058.61",""
"02009410041","2018","2015-04-14","4.Arrematação (em leilão ou hasta públic","194548.67",""
"02109102772","2018","2018-01-29","1.Compra e venda","590000.0",""
"07304000643","2018","2018-01-26","1.Compra e venda","230000.0",""
"00908006640","2018","2018-01-22","1.Compra e venda","360000.0",""
"02802200364","2018","2018-01-31","1.Compra e venda","310000.0",""
"00907103121","2018","2018-01-29","1.Compra e venda","740000.0",""
"00909704309","2018","2018-01-24","8.Cessão de direitos hereditários (ou su","200000.0",""
"00101102941","2018","2018-01-24","1.Compra e venda","400000.0",""
"00709101678","2018","2018-01-24","1.Compra e venda","102000.0",""
"02104004179","2018","2018-01-31","1.Compra e venda","446381.48",""
"02104004195","2018","2018-01-31","1.Compra e venda","446381.48",""
"02104004233","2018","2018-01-31","1.Compra e venda","446381.48",""
"02104004251","2018","2018-01-31","1.Compra e venda","446381.48",""
"02104004284","2018","2018-01-31","1.Compra e venda","446381.48",""
"00600100944","2018","2018-01-29","1.Compra e venda","105000.0",""
"01300903759","2018","2016-10-18","33.Demais atos onerosos translativos","55000.0",""
"01006814914","2018","2018-01-24","1.Compra e venda","120000.0",""
"01001500261","2018","2018-01-29","1.Compra e venda","1820000.0",""
"00801500613","2018","2018-01-26","1.Compra e venda","42000.0",""
"00502403551","2018","2018-01-31","1.Compra e venda","155000.0",""
"00905105966","2018","2018-01-26","1.Compra e venda","1415000.0",""
"00507601701","2018","2017-12-28","1.Compra e venda","277000.0",""
"00904201732","2018","2018-01-30","1.Compra e venda","100000.0",""
"00902200925","2018","2018-01-26","1.Compra e venda","285000.0",""
"00901420743","2018","2018-01-29","1.Compra e venda","410000.0",""
"00602503493","2018","2018-01-25","1.Compra e venda","70000.0",""
"00102304629","2018","2018-01-26","1.Compra e venda","158667.22",""
"00807802697","2018","2018-01-26","1.Compra e venda","150000.0",""
"01300904585","2018","2018-02-02","1.Compra e venda","1100000.0",""
"00602102642","2018","2018-01-30","1.Compra e venda","15000.0",""
"01001201647","2018","2018-01-04","1.Compra e venda","310000.0",""
"03702600264","2018","2018-01-26","1.Compra e venda","830000.0",""
"02200604327","2018","2018-01-26","1.Compra e venda","820000.0",""
"00502402911","2018","2018-02-05","1.Compra e venda","150000.0",""
"04005101593","2018","2018-01-30","1.Compra e venda","230000.0",""
"00901409472","2018","2018-01-29","1.Compra e venda","198000.0",""
"00602010594","2018","2018-01-30","1.Compra e venda","254150.0",""
"30602805225","2018","2018-01-30","1.Compra e venda","360869.05",""
"01805002074","2018","2018-01-31","1.Compra e venda","170000.0",""
"00207400441","2018","2018-02-01","1.Compra e venda","195000.0",""
"00506910121","2018","2018-01-31","1.Compra e venda","300000.0",""
"02009101091","2018","2018-02-02","1.Compra e venda","1381800.0",""
"00606443691","2018","2005-01-25","33.Demais atos onerosos translativos","200734.65",""
"00606411453","2018","2018-01-31","1.Compra e venda","110000.0",""
"00500300674","2018","2018-01-12","33.Demais atos onerosos translativos","267395.0",""
"02009502523","2018","2018-01-30","1.Compra e venda","900000.0",""
"00903801302","2018","2018-01-30","1.Compra e venda","1170000.0",""
"03613801868","2018","2018-01-30","1.Compra e venda","2300000.0",""
"08117900084","2018","2018-01-30","1.Compra e venda","381732.5",""
"03300201683","2018","2018-01-16","1.Compra e venda","358200.0",""
"03300202582","2018","2018-01-16","1.Compra e venda","39800.0",""
"00801303265","2018","2018-02-05","1.Compra e venda","300000.0",""
"02008004082","2018","2018-01-31","1.Compra e venda","735000.0",""
"03703611987","2018","2018-01-31","1.Compra e venda","666735.22",""
"05426003025","2018","2018-01-31","1.Compra e venda","300000.0",""
"03703611995","2018","2018-01-31","1.Compra e venda","658264.78",""
"00901402176","2018","2018-01-31","1.Compra e venda","240000.0",""
"02803706881","2018","2018-02-06","1.Compra e venda","470000.0",""
"00602009731","2018","2018-01-31","1.Compra e venda","270000.0",""
"03301305296","2018","2018-01-31","1.Compra e venda","860000.0",""
"00906603544","2018","2018-01-31","1.Compra e venda","950000.0",""
"01102504289","2018","2018-01-31","33.Demais atos onerosos translativos","305323.78",""
"00808101498","2018","2018-02-01","1.Compra e venda","70000.0",""
"02803714957","2018","2018-01-31","1.Compra e venda","300000.0",""
"01108901697","2018","2017-12-13","5.Excesso de meação ou quinhão na partil","12751.41",""
"03604500729","2018","2018-02-02","1.Compra e venda","2500000.0",""
"02802301586","2018","2018-01-30","1.Compra e venda","230000.0",""
"03301602517","2019","2018-12-21","1.Compra e venda","696350.0",""
"01500803995","2019","2019-01-03","1.Compra e venda","690000.0",""
"00907109292","2019","2019-01-03","1.Compra e venda","1900000.0","3.0"
"00907110525","2019","2019-01-03","1.Compra e venda","145000.0",""
"00606801065","2019","2018-12-27","1.Compra e venda","165000.0",""
"00606801944","2019","2018-12-27","1.Compra e venda","35000.0",""
"00906902606","2019","2018-12-26","1.Compra e venda","510000.0",""
"00506910881","2019","2018-07-23","1.Compra e venda","42950.6",""
"03304200606","2019","2019-01-04","1.Compra e venda","1300000.0",""
"00902602179","2019","2019-01-09","15.Permuta por escritura pública","76360.0",""
"00902602209","2019","2019-01-09","15.Permuta por escritura pública","76360.0",""
"00705105156","2019","2018-12-19","1.Compra e venda","200000.0",""
"00503402036","2019","2018-12-28","1.Compra e venda","210000.0",""
"03604508142","2019","2019-01-02","1.Compra e venda","750000.0",""
"08737407309","2019","2018-12-28","1.Compra e venda","1700000.0",""
"03604508193","2019","2019-01-02","1.Compra e venda","38850.0",""
"03302301510","2019","2019-01-02","1.Compra e venda","360000.0",""
"02200611455","2019","2019-01-02","17.Resolução da alienação fiduciária por","1355000.0",""
"01302901583","2019","2019-01-04","1.Compra e venda","830000.0",""
"00506303349","2019","2019-01-09","1.Compra e venda","430000.0",""
"00506303901","2019","2019-01-09","1.Compra e venda","200000.0",""
"01112401172","2019","2019-01-02","1.Compra e venda","1500000.0",""
"02007903857","2019","2018-12-27","1.Compra e venda","1350000.0",""
"02803706342","2019","2018-12-20","1.Compra e venda","903500.0",""
"00502000473","2019","2018-12-31","33.Demais atos onerosos translativos","38618.13",""
"00605113637","2019","2018-12-31","33.Demais atos onerosos translativos","50654.88","360.0"
"00605113653","2019","2018-12-31","33.Demais atos onerosos translativos","50654.88","360.0"
"00605113963","2019","2018-12-31","33.Demais atos onerosos translativos","50654.88","360.0"
"00605114536","2019","2018-12-31","33.Demais atos onerosos translativos","73450.39","360.0"
"00605114250","2019","2018-12-31","33.Demais atos onerosos translativos","96336.38","360.0"
"02602802859","2019","2018-12-28","1.Compra e venda","240000.0",""
"02602804983","2019","2018-12-28","1.Compra e venda","198000.0",""
"00604013884","2019","2018-12-28","1.Compra e venda","170000.0",""
"07303900330","2019","2018-12-28","1.Compra e venda","230000.0",""
"03601001004","2019","2018-12-28","1.Compra e venda","1600000.0",""
"00602106591","2019","2018-12-14","1.Compra e venda","210000.0",""
"00800300114","2019","2018-11-30","33.Demais atos onerosos translativos","36154.27",""
"00607400838","2019","2018-12-19","1.Compra e venda","175626.86",""
"00607400838","2019","2018-12-19","1.Compra e venda","240000.0",""
"00602402077","2019","2018-12-31","1.Compra e venda","245000.0",""
"00602402085","2019","2018-12-31","1.Compra e venda","245000.0",""
"00603206875","2019","2018-12-18","1.Compra e venda","295000.0",""
"07015006626","2019","2018-12-28","1.Compra e venda","320000.0",""
"01505600073","2019","2019-01-03","33.Demais atos onerosos translativos","2000000.0",""
"08609101665","2019","2019-01-15","1.Compra e venda","1100000.0",""
"03708305264","2019","2019-01-08","1.Compra e venda","1112846.0",""
"03601000903","2019","2019-01-07","1.Compra e venda","1103536.0",""
"08737407503","2019","2019-01-09","1.Compra e venda","2210000.0",""
"03704016314","2019","2019-01-15","1.Compra e venda","600000.0",""
"02008002713","2019","2019-01-15","1.Compra e venda","1140000.0",""
"03604508177","2019","2019-01-03","1.Compra e venda","35000.0",""
"03604508118","2019","2019-01-03","1.Compra e venda","750000.0",""
"03604508126","2019","2019-01-03","1.Compra e venda","750000.0",""
"01003004911","2019","2019-01-09","1.Compra e venda","450000.0",""
"03604508223","2019","2019-01-03","1.Compra e venda","35000.0",""
"00706201302","2019","2019-01-11","1.Compra e venda","272600.0",""
"00600803317","2019","2019-01-14","1.Compra e venda","380000.0","75.0"
"00901614671","2019","2018-12-21","1.Compra e venda","402.96",""
"00901614688","2019","2018-12-21","1.Compra e venda","559.23",""
"00907005012","2019","2019-01-03","1.Compra e venda","530000.0",""
"00601500881","2019","2019-01-10","1.Compra e venda","216850.0",""
"00807600814","2019","2019-01-09","1.Compra e venda","92000.0",""
"00601500891","2019","2019-01-10","1.Compra e venda","366950.0",""
"00601500903","2019","2019-01-10","1.Compra e venda","366950.0",""
"01002606063","2019","2019-01-10","1.Compra e venda","125000.0",""
"00605314500","2019","2019-01-11","1.Compra e venda","44128.32",""
"02803713594","2019","2019-01-09","1.Compra e venda","342000.0",""
"02803703130","2019","2019-01-04","1.Compra e venda","625000.0",""
"02109104589","2019","2019-01-09","1.Compra e venda","160000.0",""
"02109103523","2019","2019-01-09","1.Compra e venda","45000.0",""
"02803704791","2019","2019-01-04","1.Compra e venda","25000.0",""
"02109103531","2019","2019-01-09","1.Compra e venda","45000.0",""
"00605105049","2019","2019-01-08","1.Compra e venda","68000.0",""
"00708501540","2019","2019-01-08","1.Compra e venda","1180000.0",""
"00708501540","2019","2019-01-08","1.Compra e venda","154697.12",""
"03110802351","2019","2019-01-08","1.Compra e venda","1082000.0",""
"03601000903","2019","2019-01-07","1.Compra e venda","46464.0",""
"02005001090","2019","2019-01-08","1.Compra e venda","270000.0",""
"01000903117","2019","2019-01-11","1.Compra e venda","300000.0",""
"00607400838","2019","2018-12-28","1.Compra e venda","200000.0",""
"01002600367","2019","2019-01-03","1.Compra e venda","190000.0",""
"00901700657","2019","2009-12-01","33.Demais atos onerosos translativos","207171.71",""
"02009104404","2019","2019-01-10","1.Compra e venda","680000.0",""
"02009104943","2019","2019-01-10","1.Compra e venda","60000.0",""
"02009104951","2019","2019-01-10","1.Compra e venda","60000.0",""
"01110102011","2019","2019-01-10","1.Compra e venda","2200000.0",""
"00800201329","2019","2019-01-11","1.Compra e venda","170000.0",""
"00606401891","2019","2019-01-16","1.Compra e venda","120000.0",""
"00607400838","2019","2018-12-28","1.Compra e venda","240000.0",""
"03304620443","2019","2019-01-11","1.Compra e venda","1115000.0",""
"04202900839","2019","2019-01-07","1.Compra e venda","408000.0",""
"02200604823","2019","2019-01-10","1.Compra e venda","106642.36",""
"02200619839","2019","2019-01-16","12.Dação em pagamento por escritura públ","405000.0",""
"03703603070","2019","2018-12-10","1.Compra e venda","376000.0",""
"00605111200","2019","2019-01-04","1.Compra e venda","415000.0",""
"01009910019","2019","2019-01-14","1.Compra e venda","260721.62",""
"00306101548","2019","2019-01-09","4.Arrematação (em leilão ou hasta públic","126398.85",""
"00507300726","2019","2019-01-14","1.Compra e venda","235000.0",""
"01009910000","2019","2019-01-14","1.Compra e venda","175601.17",""
"03301001270","2019","2019-01-09","1.Compra e venda","665000.0","4.0"
"02601501251","2019","2019-01-10","1.Compra e venda","158000.0",""
"02009504364","2019","2019-01-15","1.Compra e venda","830000.0",""
"00801306671","2019","2019-01-16","1.Compra e venda","470000.0",""
"29901300485","2019","2019-01-14","1.Compra e venda","16100000.0",""
"01302905821","2019","2019-01-16","1.Compra e venda","800000.0",""
"00504004026","2019","2019-01-10","1.Compra e venda","31000.0",""
"00600702324","2019","2019-01-16","1.Compra e venda","980000.0",""
"02006407112","2019","2019-01-10","17.Resolução da alienação fiduciária por","815386.28",""
"02601800208","2019","2019-01-12","1.Compra e venda","90000.0",""
"02006408305","2019","2019-01-10","17.Resolução da alienação fiduciária por","167006.82",""
"00801306329","2019","2019-01-14","1.Compra e venda","366600.0",""
"00602009952","2019","2019-01-14","1.Compra e venda","277775.0",""
"00301501653","2019","2019-01-11","1.Compra e venda","85000.0",""
"00908010230","2019","2019-01-11","1.Compra e venda","436000.0",""
"00707602025","2019","2019-01-04","1.Compra e venda","200000.0",""
"01500801453","2019","2019-01-14","1.Compra e venda","50000.0",""
"02005204226","2019","2019-01-10","1.Compra e venda","35720.0",""
"04012900749","2019","2019-01-14","1.Compra e venda","425865.0",""
"03300101085","2019","2019-01-16","1.Compra e venda","270000.0",""
"02009500581","2019","2018-12-19","1.Compra e venda","520000.0",""
"00603205534","2019","2019-01-14","1.Compra e venda","166666.66",""
"02006600583","2019","2019-01-14","1.Compra e venda","214789.67",""
"04009100117","2019","2019-01-02","33.Demais atos onerosos translativos","138794.0",""
"00606800379","2019","2019-01-08","4.Arrematação (em leilão ou hasta públic","143033.81",""
"04005000274","2019","2019-01-02","33.Demais atos onerosos translativos","286650.0",""
"02009502906","2019","2019-01-10","1.Compra e venda","1260000.0",""
"00901602523","2019","2019-01-11","1.Compra e venda","780000.0",""
"00606406638","2019","2019-01-11","1.Compra e venda","137500.0",""
"03806905861","2019","2019-01-11","1.Compra e venda","160000.0",""
"00503508934","2019","2019-01-14","1.Compra e venda","321629.22",""
"00904904751","2019","2018-12-21","1.Compra e venda","1483637.0",""
"01101200073","2019","2019-01-16","1.Compra e venda","1900000.0",""
"07851900441","2019","2019-01-04","1.Compra e venda","1400000.0",""
"00603207571","2019","2018-12-21","1.Compra e venda","438000.0",""
"01112200975","2019","2019-01-16","1.Compra e venda","1200000.0",""
"01000901211","2019","2019-01-11","1.Compra e venda","1200000.0",""
"01000905039","2019","2019-01-11","1.Compra e venda","150000.0",""
"00102302464","2019","2019-01-11","1.Compra e venda","290000.0",""
"03300201901","2019","2019-01-14","1.Compra e venda","400000.0",""
"03300202371","2019","2019-01-14","1.Compra e venda","70000.0",""
"00801306485","2019","2019-01-09","1.Compra e venda","395000.0",""
"00909401322","2019","2019-01-10","1.Compra e venda","230000.0",""
"01000201465","2019","2019-01-18","1.Compra e venda","719000.0",""
"00600704025","2019","2019-01-17","1.Compra e venda","1000000.0",""
"00603206883","2019","2019-01-14","1.Compra e venda","283000.0",""
"02009508890","2019","2019-01-14","1.Compra e venda","390000.0",""
"03103400675","2019","2019-01-12","1.Compra e venda","161730.0",""
"03301602398","2019","2019-01-15","1.Compra e venda","16371.0",""
"03809801161","2019","2019-01-15","1.Compra e venda","705000.0",""
"01001301013","2019","2019-01-16","1.Compra e venda","950000.0",""
"00905106490","2019","2019-01-14","1.Compra e venda","98517.0",""
"00404804901","2019","2019-01-21","1.Compra e venda","56118.0",""
"00501904204","2019","2019-01-14","1.Compra e venda","6000.0",""
"00607400838","2019","2019-01-04","1.Compra e venda","200000.0",""
"00607400838","2019","2019-01-04","1.Compra e venda","335000.0",""
"02009103831","2019","2018-11-21","2.Cessão de direitos relativos a comprom","377699.32",""
"02001704380","2019","2019-01-15","1.Compra e venda","318000.0",""
"02008004678","2019","2019-01-15","1.Compra e venda","640000.0",""
"01006815074","2019","2019-01-21","1.Compra e venda","929619.55",""
"02008008207","2019","2018-12-28","1.Compra e venda","32000.0",""
"00602401860","2019","2019-01-16","1.Compra e venda","160000.0",""
"00503401544","2019","2019-01-15","1.Compra e venda","340000.0",""
"02005205291","2019","2019-01-15","1.Compra e venda","228100.45",""
"01301404551","2019","2019-01-17","1.Compra e venda","1140000.0",""
"05303300870","2019","2019-01-14","1.Compra e venda","690000.0",""
"03604503892","2019","2019-01-14","1.Compra e venda","905000.0",""
"00901432849","2019","2019-01-15","1.Compra e venda","350000.0",""
"01100700080","2019","2018-12-17","34.Demais sentenças judiciais","10000.0",""
"02005503274","2019","2019-01-11","1.Compra e venda","785000.0",""
"02007907062","2019","2019-01-15","1.Compra e venda","2200000.0",""
"03703611952","2019","2019-01-17","1.Compra e venda","6693.02",""
"00105501921","2019","2019-01-18","1.Compra e venda","219000.0",""
"03301305148","2019","2019-01-21","1.Compra e venda","400000.0",""
"00807301213","2019","2019-01-15","1.Compra e venda","1750000.0",""
"00601201493","2019","2018-12-17","1.Compra e venda","7154.47",""
"03703602260","2019","2019-01-16","1.Compra e venda","445000.0",""
"01108901727","2019","2019-01-15","1.Compra e venda","3000000.0",""
"00602503442","2019","2019-01-17","1.Compra e venda","120000.0",""
"00807802174","2019","2019-01-17","1.Compra e venda","80000.0",""
"06114900022","2019","2019-01-16","1.Compra e venda","300000.0",""
"02005203998","2019","2019-01-16","1.Compra e venda","245683.31",""
"00806103639","2019","2019-01-17","1.Compra e venda","361276.0",""
"06916313234","2019","2019-01-18","1.Compra e venda","230000.0",""
"02005203841","2019","2019-01-18","1.Compra e venda","195375.56",""
"00107900831","2019","2019-01-15","1.Compra e venda","175364.72",""
"00107900939","2019","2019-01-15","1.Compra e venda","175364.72",""
"03110804999","2019","2019-01-11","1.Compra e venda","1000000.0","4.0"
"00107900769","2019","2019-01-15","1.Compra e venda","175364.72",""
"00801200660","2019","2019-01-16","1.Compra e venda","1102244.0",""
"00900103681","2019","2019-01-16","1.Compra e venda","99000.0",""
"03302305257","2019","2019-01-17","1.Compra e venda","180000.0",""
"02008006549","2019","2018-12-28","1.Compra e venda","788000.0",""
"19601809057","2019","2019-01-16","17.Resolução da alienação fiduciária por","154922.9",""
"01503400972","2019","2018-11-23","1.Compra e venda","1017.87",""
"01503401561","2019","2018-11-23","1.Compra e venda","1089.25",""
"04317901676","2019","2019-01-18","1.Compra e venda","425000.0",""
"01001201604","2019","2018-10-30","4.Arrematação (em leilão ou hasta públic","2444.42",""
"00502304871","2019","2019-01-17","1.Compra e venda","265000.0",""
"00502304871","2019","2019-01-17","1.Compra e venda","70000.0",""
"00604702035","2019","2019-01-17","1.Compra e venda","157000.0",""
"03706405245","2019","2019-01-22","1.Compra e venda","110000.0",""
"00706201825","2019","2019-01-17","1.Compra e venda","320000.0",""
"02508000434","2019","2019-01-07","33.Demais atos onerosos translativos","77586.0",""
"00807800279","2019","2019-01-16","1.Compra e venda","141971.47",""
"00901808441","2019","2019-01-16","1.Compra e venda","240000.0",""
"00104804106","2019","2019-01-23","1.Compra e venda","160000.0",""
"01301404942","2019","2019-01-23","1.Compra e venda","1220000.0",""
"02105300448","2019","2019-01-18","1.Compra e venda","800000.0",""
"00909705488","2019","2019-01-11","1.Compra e venda","490000.0",""
"00904102696","2019","2019-01-14","1.Compra e venda","227000.0",""
"00606401547","2019","2019-01-24","1.Compra e venda","750000.0",""
"02005101613","2019","2019-01-18","1.Compra e venda","0.01",""
"00707101956","2019","2019-01-16","1.Compra e venda","400000.0",""
"03304615131","2019","2018-12-26","1.Compra e venda","1500000.0",""
"00606413881","2019","2019-01-21","1.Compra e venda","170000.0",""
"03703500069","2019","2019-01-23","1.Compra e venda","7891600.0",""
"03703500050","2019","2019-01-23","1.Compra e venda","7350000.0",""
"19601807763","2019","2019-01-23","1.Compra e venda","281000.0",""
"03600200739","2019","2019-01-18","1.Compra e venda","884893.02",""
"03801201686","2019","2019-01-24","1.Compra e venda","13900000.0",""
"01300904526","2019","2018-12-27","33.Demais atos onerosos translativos","185000.0",""
"00602402158","2019","2019-01-24","1.Compra e venda","700000.0",""
"00602402141","2019","2019-01-24","1.Compra e venda","230000.0",""
"03007200441","2019","2019-01-09","33.Demais atos onerosos translativos","1000000.0",""
"03007200441","2019","2019-01-09","33.Demais atos onerosos translativos","4000000.0",""
"06115604982","2019","2019-01-18","1.Compra e venda","380000.0",""
"02005203807","2019","2019-01-18","1.Compra e venda","201030.83",""
"02005204269","2019","2019-01-18","1.Compra e venda","178751.05",""
"00901608580","2019","2019-01-18","1.Compra e venda","290000.0",""
"01301401870","2019","2019-01-17","1.Compra e venda","500000.0",""
"00707102571","2019","2019-01-23","1.Compra e venda","421947.91",""
